Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	13:44:57	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	106.962
	2.0000	106.962
	4.0000	106.962
	6.0000	106.704
	8.0000	106.445
	10.0000	106.187
	12.0000	106.176
	14.0000	106.166
	16.0000	106.155
	18.0000	106.041
	20.0000	105.926
	22.0000	105.812
	24.0000	106.023
	26.0000	106.235
	28.0000	106.446
	30.0000	106.253
	32.0000	106.061
	34.0000	105.868
	36.0000	105.923
	38.0000	105.979
	40.0000	106.034
	42.0000	106.000
	44.0000	105.967
	46.0000	105.933
	48.0000	105.901
	50.0000	105.868
	52.0000	105.836
	54.0000	105.850
	56.0000	105.865
	58.0000	105.879
	60.0000	105.842
	62.0000	105.805
	64.0000	105.768
	66.0000	105.639
	68.0000	105.509
	70.0000	105.380
	72.0000	105.528
	74.0000	105.677
	76.0000	105.825
	78.0000	105.593
	80.0000	105.362
	82.0000	105.130
	84.0000	105.085
	86.0000	105.041
	88.0000	104.996
	90.0000	105.228
	92.0000	105.461
	94.0000	105.693
	96.0000	105.488
	98.0000	105.282
	100.0000	105.077
	102.0000	105.155
	104.0000	105.233
	106.0000	105.311
	108.0000	105.280
	110.0000	105.248
	112.0000	105.217
	114.0000	105.262
	116.0000	105.308
	118.0000	105.353
	120.0000	105.310
	122.0000	105.268
	124.0000	105.225
	126.0000	105.120
	128.0000	105.016
	130.0000	104.911
	132.0000	104.995
	134.0000	105.079
	136.0000	105.163
	138.0000	105.222
	140.0000	105.281
	142.0000	105.340
	144.0000	105.171
	146.0000	105.001
	148.0000	104.832
	150.0000	104.774
	152.0000	104.715
	154.0000	104.657
	156.0000	104.875
	158.0000	105.093
	160.0000	105.311
	162.0000	105.229
	164.0000	105.147
	166.0000	105.065
	168.0000	104.973
	170.0000	104.880
	172.0000	104.788
	174.0000	104.635
	176.0000	104.482
	178.0000	104.329
	180.0000	104.136
	182.0000	103.944
	184.0000	103.751
	186.0000	103.974
	188.0000	104.198
	190.0000	104.421
	192.0000	104.434
	194.0000	104.448
	196.0000	104.461
	198.0000	104.508
	200.0000	104.555
	202.0000	104.602
	204.0000	104.601
	206.0000	104.601
	208.0000	104.600
	210.0000	104.507
	212.0000	104.415
	214.0000	104.322
	216.0000	104.250
	218.0000	104.177
	220.0000	104.105
	222.0000	104.105
	224.0000	104.104
	226.0000	104.104
	228.0000	103.963
	230.0000	103.823
	232.0000	103.682
	234.0000	103.904
	236.0000	104.127
	238.0000	104.349
	240.0000	104.273
	242.0000	104.197
	244.0000	104.121
	246.0000	104.252
	248.0000	104.383
	250.0000	104.514
	252.0000	104.441
	254.0000	104.368
	256.0000	104.295
	258.0000	104.206
	260.0000	104.117
	262.0000	104.028
	264.0000	103.817
	266.0000	103.606
	268.0000	103.395
	270.0000	103.290
	272.0000	103.185
	274.0000	103.080
	276.0000	103.342
	278.0000	103.603
	280.0000	103.865
	282.0000	103.797
	284.0000	103.729
	286.0000	103.661
	288.0000	103.698
	290.0000	103.736
	292.0000	103.773
	294.0000	103.504
	296.0000	103.235
	298.0000	102.966
	300.0000	102.962
	302.0000	102.958
	304.0000	102.954
	306.0000	103.154
	308.0000	103.355
	310.0000	103.555
	312.0000	103.473
	314.0000	103.391
	316.0000	103.309
	318.0000	103.299
	320.0000	103.289
	322.0000	103.279
	324.0000	103.255
	326.0000	103.230
	328.0000	103.206
	330.0000	103.183
	332.0000	103.160
	334.0000	103.137
	336.0000	103.135
	338.0000	103.134
	340.0000	103.132
	342.0000	103.123
	344.0000	103.114
	346.0000	103.105
	348.0000	103.114
	350.0000	103.122
	352.0000	103.131
	354.0000	103.063
	356.0000	102.996
	358.0000	102.928
	360.0000	102.966
	362.0000	103.004
	364.0000	103.042
	366.0000	102.855
	368.0000	102.668
	370.0000	102.481
