Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	14:46:59	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	90.975
	2.0000	90.975
	4.0000	90.975
	6.0000	90.882
	8.0000	90.788
	10.0000	90.695
	12.0000	90.630
	14.0000	90.566
	16.0000	90.501
	18.0000	90.606
	20.0000	90.711
	22.0000	90.816
	24.0000	90.588
	26.0000	90.360
	28.0000	90.132
	30.0000	90.253
	32.0000	90.373
	34.0000	90.494
	36.0000	90.403
	38.0000	90.312
	40.0000	90.221
	42.0000	90.314
	44.0000	90.408
	46.0000	90.501
	48.0000	90.366
	50.0000	90.230
	52.0000	90.095
	54.0000	90.181
	56.0000	90.268
	58.0000	90.354
	60.0000	90.366
	62.0000	90.377
	64.0000	90.389
	66.0000	90.324
	68.0000	90.260
	70.0000	90.195
	72.0000	90.191
	74.0000	90.188
	76.0000	90.184
	78.0000	90.256
	80.0000	90.328
	82.0000	90.400
	84.0000	90.334
	86.0000	90.269
	88.0000	90.203
	90.0000	90.279
	92.0000	90.356
	94.0000	90.432
	96.0000	90.178
	98.0000	89.925
	100.0000	89.671
	102.0000	89.776
	104.0000	89.880
	106.0000	89.985
	108.0000	89.962
	110.0000	89.939
	112.0000	89.916
	114.0000	89.757
	116.0000	89.599
	118.0000	89.440
	120.0000	89.524
	122.0000	89.608
	124.0000	89.692
	126.0000	89.760
	128.0000	89.828
	130.0000	89.896
	132.0000	89.869
	134.0000	89.843
	136.0000	89.816
	138.0000	89.760
	140.0000	89.704
	142.0000	89.648
	144.0000	89.649
	146.0000	89.649
	148.0000	89.650
	150.0000	89.867
	152.0000	90.083
	154.0000	90.300
	156.0000	90.008
	158.0000	89.717
	160.0000	89.425
	162.0000	89.457
	164.0000	89.489
	166.0000	89.521
	168.0000	89.582
	170.0000	89.642
	172.0000	89.703
	174.0000	89.564
	176.0000	89.424
	178.0000	89.285
	180.0000	89.234
	182.0000	89.183
	184.0000	89.132
	186.0000	89.153
	188.0000	89.175
	190.0000	89.196
	192.0000	89.275
	194.0000	89.353
	196.0000	89.432
	198.0000	89.364
	200.0000	89.295
	202.0000	89.227
	204.0000	89.176
	206.0000	89.125
	208.0000	89.074
	210.0000	89.349
	212.0000	89.623
	214.0000	89.898
	216.0000	89.866
	218.0000	89.835
	220.0000	89.803
	222.0000	89.634
	224.0000	89.464
	226.0000	89.295
	228.0000	89.212
	230.0000	89.130
	232.0000	89.047
	234.0000	89.300
	236.0000	89.553
	238.0000	89.806
	240.0000	89.755
	242.0000	89.703
	244.0000	89.652
	246.0000	89.678
	248.0000	89.705
	250.0000	89.731
	252.0000	89.453
	254.0000	89.176
	256.0000	88.898
	258.0000	89.093
	260.0000	89.287
	262.0000	89.482
	264.0000	89.361
	266.0000	89.240
	268.0000	89.119
	270.0000	88.987
	272.0000	88.856
	274.0000	88.724
	276.0000	88.886
	278.0000	89.047
	280.0000	89.209
	282.0000	89.066
	284.0000	88.924
	286.0000	88.781
	288.0000	88.851
	290.0000	88.921
	292.0000	88.991
	294.0000	88.922
	296.0000	88.852
	298.0000	88.783
	300.0000	88.626
	302.0000	88.470
	304.0000	88.313
	306.0000	88.517
	308.0000	88.720
	310.0000	88.924
	312.0000	88.806
	314.0000	88.688
	316.0000	88.570
	318.0000	88.646
	320.0000	88.722
	322.0000	88.798
	324.0000	88.784
	326.0000	88.771
	328.0000	88.757
	330.0000	88.780
	332.0000	88.804
	334.0000	88.827
	336.0000	88.876
	338.0000	88.924
	340.0000	88.973
	342.0000	88.848
	344.0000	88.723
	346.0000	88.598
	348.0000	88.678
	350.0000	88.758
	352.0000	88.838
	354.0000	88.710
	356.0000	88.581
	358.0000	88.453
	360.0000	88.506
	362.0000	88.558
	364.0000	88.611
	366.0000	88.683
	368.0000	88.756
	370.0000	88.828
