Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	16:51:04	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	77.389
	2.0000	77.389
	4.0000	77.389
	6.0000	77.463
	8.0000	77.536
	10.0000	77.610
	12.0000	77.462
	14.0000	77.315
	16.0000	77.167
	18.0000	77.277
	20.0000	77.388
	22.0000	77.498
	24.0000	77.393
	26.0000	77.289
	28.0000	77.184
	30.0000	77.157
	32.0000	77.129
	34.0000	77.102
	36.0000	77.157
	38.0000	77.213
	40.0000	77.268
	42.0000	77.316
	44.0000	77.363
	46.0000	77.411
	48.0000	77.273
	50.0000	77.134
	52.0000	76.996
	54.0000	76.953
	56.0000	76.911
	58.0000	76.868
	60.0000	76.911
	62.0000	76.953
	64.0000	76.996
	66.0000	77.005
	68.0000	77.014
	70.0000	77.023
	72.0000	76.894
	74.0000	76.765
	76.0000	76.636
	78.0000	76.768
	80.0000	76.899
	82.0000	77.031
	84.0000	77.150
	86.0000	77.268
	88.0000	77.387
	90.0000	77.299
	92.0000	77.211
	94.0000	77.123
	96.0000	77.064
	98.0000	77.005
	100.0000	76.946
	102.0000	76.849
	104.0000	76.751
	106.0000	76.654
	108.0000	76.612
	110.0000	76.570
	112.0000	76.528
	114.0000	76.437
	116.0000	76.345
	118.0000	76.254
	120.0000	76.333
	122.0000	76.413
	124.0000	76.492
	126.0000	76.444
	128.0000	76.396
	130.0000	76.348
	132.0000	76.320
	134.0000	76.291
	136.0000	76.263
	138.0000	76.296
	140.0000	76.328
	142.0000	76.361
	144.0000	76.352
	146.0000	76.344
	148.0000	76.335
	150.0000	76.301
	152.0000	76.266
	154.0000	76.232
	156.0000	76.314
	158.0000	76.396
	160.0000	76.478
	162.0000	76.452
	164.0000	76.425
	166.0000	76.399
	168.0000	76.471
	170.0000	76.542
	172.0000	76.614
	174.0000	76.548
	176.0000	76.481
	178.0000	76.415
	180.0000	76.384
	182.0000	76.352
	184.0000	76.321
	186.0000	76.204
	188.0000	76.087
	190.0000	75.970
	192.0000	76.020
	194.0000	76.069
	196.0000	76.119
	198.0000	76.114
	200.0000	76.109
	202.0000	76.104
	204.0000	75.984
	206.0000	75.863
	208.0000	75.743
	210.0000	75.989
	212.0000	76.235
	214.0000	76.481
	216.0000	76.386
	218.0000	76.290
	220.0000	76.195
	222.0000	75.966
	224.0000	75.738
	226.0000	75.509
	228.0000	75.682
	230.0000	75.856
	232.0000	76.029
	234.0000	75.984
	236.0000	75.940
	238.0000	75.895
	240.0000	75.820
	242.0000	75.745
	244.0000	75.670
	246.0000	75.732
	248.0000	75.794
	250.0000	75.856
	252.0000	75.927
	254.0000	75.999
	256.0000	76.070
	258.0000	76.074
	260.0000	76.079
	262.0000	76.083
	264.0000	75.986
	266.0000	75.889
	268.0000	75.792
	270.0000	75.862
	272.0000	75.933
	274.0000	76.003
	276.0000	75.836
	278.0000	75.670
	280.0000	75.503
	282.0000	75.667
	284.0000	75.831
	286.0000	75.995
	288.0000	75.905
	290.0000	75.815
	292.0000	75.725
	294.0000	75.710
	296.0000	75.695
	298.0000	75.680
	300.0000	75.657
	302.0000	75.635
	304.0000	75.612
	306.0000	75.700
	308.0000	75.789
	310.0000	75.877
	312.0000	75.877
	314.0000	75.878
	316.0000	75.878
	318.0000	75.807
	320.0000	75.735
	322.0000	75.664
	324.0000	75.696
	326.0000	75.728
	328.0000	75.760
	330.0000	75.801
	332.0000	75.843
	334.0000	75.884
	336.0000	75.833
	338.0000	75.783
	340.0000	75.732
	342.0000	75.749
	344.0000	75.766
	346.0000	75.783
	348.0000	75.755
	350.0000	75.726
	352.0000	75.698
	354.0000	75.563
	356.0000	75.429
	358.0000	75.294
	360.0000	75.386
	362.0000	75.477
	364.0000	75.569
	366.0000	75.552
	368.0000	75.535
	370.0000	75.518
