Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	16:09:43	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	323.509
	2.0000	323.509
	4.0000	323.509
	6.0000	327.818
	8.0000	332.128
	10.0000	336.437
	12.0000	336.645
	14.0000	336.852
	16.0000	337.060
	18.0000	336.889
	20.0000	336.718
	22.0000	336.547
	24.0000	336.605
	26.0000	336.663
	28.0000	336.721
	30.0000	336.694
	32.0000	336.667
	34.0000	336.640
	36.0000	336.657
	38.0000	336.673
	40.0000	336.690
	42.0000	336.639
	44.0000	336.587
	46.0000	336.536
	48.0000	336.409
	50.0000	336.282
	52.0000	336.155
	54.0000	336.182
	56.0000	336.209
	58.0000	336.236
	60.0000	336.188
	62.0000	336.139
	64.0000	336.091
	66.0000	335.993
	68.0000	335.895
	70.0000	335.797
	72.0000	335.932
	74.0000	336.067
	76.0000	336.202
	78.0000	336.196
	80.0000	336.189
	82.0000	336.183
	84.0000	336.013
	86.0000	335.843
	88.0000	335.673
	90.0000	335.487
	92.0000	335.302
	94.0000	335.116
	96.0000	335.130
	98.0000	335.144
	100.0000	335.158
	102.0000	335.151
	104.0000	335.144
	106.0000	335.137
	108.0000	334.973
	110.0000	334.808
	112.0000	334.644
	114.0000	334.822
	116.0000	334.999
	118.0000	335.177
	120.0000	335.218
	122.0000	335.259
	124.0000	335.300
	126.0000	335.150
	128.0000	335.001
	130.0000	334.851
	132.0000	334.770
	134.0000	334.690
	136.0000	334.609
	138.0000	334.514
	140.0000	334.420
	142.0000	334.325
	144.0000	334.526
	146.0000	334.727
	148.0000	334.928
	150.0000	334.895
	152.0000	334.863
	154.0000	334.830
	156.0000	334.730
	158.0000	334.629
	160.0000	334.529
	162.0000	334.436
	164.0000	334.342
	166.0000	334.249
	168.0000	334.282
	170.0000	334.314
	172.0000	334.347
	174.0000	334.352
	176.0000	334.357
	178.0000	334.362
	180.0000	334.392
	182.0000	334.421
	184.0000	334.451
	186.0000	334.466
	188.0000	334.481
	190.0000	334.496
	192.0000	334.272
	194.0000	334.048
	196.0000	333.824
	198.0000	333.893
	200.0000	333.961
	202.0000	334.030
	204.0000	334.051
	206.0000	334.073
	208.0000	334.094
	210.0000	333.960
	212.0000	333.825
	214.0000	333.691
	216.0000	333.857
	218.0000	334.024
	220.0000	334.190
	222.0000	333.970
	224.0000	333.751
	226.0000	333.531
	228.0000	333.574
	230.0000	333.617
	232.0000	333.660
	234.0000	333.618
	236.0000	333.577
	238.0000	333.535
	240.0000	333.409
	242.0000	333.283
	244.0000	333.157
	246.0000	333.291
	248.0000	333.426
	250.0000	333.560
	252.0000	333.337
	254.0000	333.113
	256.0000	332.890
	258.0000	332.909
	260.0000	332.928
	262.0000	332.947
	264.0000	332.944
	266.0000	332.942
	268.0000	332.939
	270.0000	332.911
	272.0000	332.884
	274.0000	332.856
	276.0000	333.018
	278.0000	333.180
	280.0000	333.342
	282.0000	333.096
	284.0000	332.849
	286.0000	332.603
	288.0000	332.532
	290.0000	332.461
	292.0000	332.390
	294.0000	332.381
	296.0000	332.371
	298.0000	332.362
	300.0000	332.429
	302.0000	332.495
	304.0000	332.562
	306.0000	332.618
	308.0000	332.674
	310.0000	332.730
	312.0000	332.467
	314.0000	332.204
	316.0000	331.941
	318.0000	332.066
	320.0000	332.192
	322.0000	332.317
	324.0000	332.311
	326.0000	332.304
	328.0000	332.298
	330.0000	332.243
	332.0000	332.188
	334.0000	332.133
	336.0000	332.176
	338.0000	332.220
	340.0000	332.263
	342.0000	332.345
	344.0000	332.426
	346.0000	332.508
	348.0000	332.168
	350.0000	331.828
	352.0000	331.488
	354.0000	331.614
	356.0000	331.739
	358.0000	331.865
	360.0000	331.986
	362.0000	332.106
	364.0000	332.227
	366.0000	332.102
	368.0000	331.978
	370.0000	331.853
