Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	13:44:57	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	335.633
	2.0000	335.633
	4.0000	335.633
	6.0000	357.187
	8.0000	378.742
	10.0000	400.296
	12.0000	400.018
	14.0000	399.741
	16.0000	399.463
	18.0000	399.504
	20.0000	399.546
	22.0000	399.587
	24.0000	399.312
	26.0000	399.036
	28.0000	398.761
	30.0000	398.831
	32.0000	398.900
	34.0000	398.970
	36.0000	399.031
	38.0000	399.091
	40.0000	399.152
	42.0000	399.269
	44.0000	399.386
	46.0000	399.503
	48.0000	399.302
	50.0000	399.100
	52.0000	398.899
	54.0000	398.897
	56.0000	398.896
	58.0000	398.894
	60.0000	398.770
	62.0000	398.647
	64.0000	398.523
	66.0000	398.576
	68.0000	398.628
	70.0000	398.681
	72.0000	398.478
	74.0000	398.276
	76.0000	398.073
	78.0000	397.997
	80.0000	397.922
	82.0000	397.846
	84.0000	398.082
	86.0000	398.317
	88.0000	398.553
	90.0000	398.311
	92.0000	398.070
	94.0000	397.828
	96.0000	398.097
	98.0000	398.365
	100.0000	398.634
	102.0000	398.170
	104.0000	397.705
	106.0000	397.241
	108.0000	397.250
	110.0000	397.259
	112.0000	397.268
	114.0000	397.136
	116.0000	397.004
	118.0000	396.872
	120.0000	397.097
	122.0000	397.323
	124.0000	397.548
	126.0000	397.317
	128.0000	397.087
	130.0000	396.856
	132.0000	397.004
	134.0000	397.151
	136.0000	397.299
	138.0000	396.948
	140.0000	396.597
	142.0000	396.246
	144.0000	396.471
	146.0000	396.695
	148.0000	396.920
	150.0000	396.859
	152.0000	396.798
	154.0000	396.737
	156.0000	396.416
	158.0000	396.094
	160.0000	395.773
	162.0000	395.734
	164.0000	395.696
	166.0000	395.657
	168.0000	395.777
	170.0000	395.896
	172.0000	396.016
	174.0000	395.805
	176.0000	395.594
	178.0000	395.383
	180.0000	395.576
	182.0000	395.768
	184.0000	395.961
	186.0000	395.969
	188.0000	395.977
	190.0000	395.985
	192.0000	395.868
	194.0000	395.751
	196.0000	395.634
	198.0000	395.769
	200.0000	395.904
	202.0000	396.039
	204.0000	395.940
	206.0000	395.840
	208.0000	395.741
	210.0000	395.643
	212.0000	395.544
	214.0000	395.446
	216.0000	395.218
	218.0000	394.990
	220.0000	394.762
	222.0000	394.900
	224.0000	395.039
	226.0000	395.177
	228.0000	394.943
	230.0000	394.710
	232.0000	394.476
	234.0000	394.321
	236.0000	394.167
	238.0000	394.012
	240.0000	393.971
	242.0000	393.929
	244.0000	393.888
	246.0000	393.800
	248.0000	393.713
	250.0000	393.625
	252.0000	393.848
	254.0000	394.070
	256.0000	394.293
	258.0000	394.341
	260.0000	394.389
	262.0000	394.437
	264.0000	394.227
	266.0000	394.017
	268.0000	393.807
	270.0000	393.834
	272.0000	393.862
	274.0000	393.889
	276.0000	393.721
	278.0000	393.553
	280.0000	393.385
	282.0000	393.601
	284.0000	393.818
	286.0000	394.034
	288.0000	393.771
	290.0000	393.508
	292.0000	393.245
	294.0000	393.323
	296.0000	393.401
	298.0000	393.479
	300.0000	393.359
	302.0000	393.239
	304.0000	393.119
	306.0000	393.131
	308.0000	393.142
	310.0000	393.154
	312.0000	393.083
	314.0000	393.011
	316.0000	392.940
	318.0000	392.930
	320.0000	392.920
	322.0000	392.910
	324.0000	392.748
	326.0000	392.587
	328.0000	392.425
	330.0000	392.405
	332.0000	392.386
	334.0000	392.366
	336.0000	392.581
	338.0000	392.797
	340.0000	393.012
	342.0000	392.710
	344.0000	392.409
	346.0000	392.107
	348.0000	392.208
	350.0000	392.308
	352.0000	392.409
	354.0000	392.553
	356.0000	392.697
	358.0000	392.841
	360.0000	392.607
	362.0000	392.374
	364.0000	392.140
	366.0000	392.042
	368.0000	391.944
	370.0000	391.846
