Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	13:34:39	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:330.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	1.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	-5869.675
	1.0000	12.087
	2.0000	12.167
	3.0000	12.119
	4.0000	12.115
	5.0000	12.194
	6.0000	12.199
	7.0000	12.080
	8.0000	12.174
	9.0000	12.175
	10.0000	12.139
	11.0000	12.147
	12.0000	12.130
	13.0000	12.111
	14.0000	12.227
	15.0000	12.084
	16.0000	12.195
	17.0000	12.100
	18.0000	12.212
	19.0000	12.144
	20.0000	12.164
	21.0000	12.142
	22.0000	12.126
	23.0000	12.194
	24.0000	12.072
	25.0000	12.164
	26.0000	12.113
	27.0000	12.069
	28.0000	12.125
	29.0000	12.146
	30.0000	12.136
	31.0000	12.109
	32.0000	12.096
	33.0000	12.175
	34.0000	12.117
	35.0000	12.120
	36.0000	12.078
	37.0000	12.116
	38.0000	12.130
	39.0000	12.123
	40.0000	12.118
	41.0000	12.120
	42.0000	12.106
	43.0000	12.063
	44.0000	12.079
	45.0000	12.084
	46.0000	12.179
	47.0000	12.106
	48.0000	12.122
	49.0000	12.144
	50.0000	12.082
	51.0000	12.140
	52.0000	11.998
	53.0000	12.121
	54.0000	12.090
	55.0000	12.112
	56.0000	12.053
	57.0000	12.061
	58.0000	12.189
	59.0000	12.059
	60.0000	12.167
	61.0000	12.106
	62.0000	12.059
	63.0000	12.106
	64.0000	12.098
	65.0000	12.016
	66.0000	12.123
	67.0000	12.117
	68.0000	12.082
	69.0000	12.091
	70.0000	12.086
	71.0000	12.087
	72.0000	12.028
	73.0000	12.085
	74.0000	12.103
	75.0000	12.141
	76.0000	12.101
	77.0000	12.056
	78.0000	12.084
	79.0000	12.073
	80.0000	12.095
	81.0000	12.032
	82.0000	12.052
	83.0000	12.047
	84.0000	12.044
	85.0000	12.042
	86.0000	12.072
	87.0000	12.142
	88.0000	12.067
	89.0000	12.079
	90.0000	12.090
	91.0000	12.034
	92.0000	12.136
	93.0000	12.062
	94.0000	12.154
	95.0000	12.073
	96.0000	12.088
	97.0000	11.998
	98.0000	12.113
	99.0000	12.066
	100.0000	12.101
	101.0000	12.156
	102.0000	12.112
	103.0000	12.005
	104.0000	12.128
	105.0000	12.094
	106.0000	12.060
	107.0000	12.073
	108.0000	12.036
	109.0000	12.068
	110.0000	12.059
	111.0000	12.076
	112.0000	12.074
	113.0000	12.030
	114.0000	12.075
	115.0000	11.979
	116.0000	12.022
	117.0000	12.052
	118.0000	12.055
	119.0000	12.102
	120.0000	12.092
	121.0000	12.114
	122.0000	12.031
	123.0000	12.013
	124.0000	12.090
	125.0000	12.092
	126.0000	12.036
	127.0000	12.015
	128.0000	12.076
	129.0000	12.061
	130.0000	12.076
	131.0000	12.079
	132.0000	12.077
	133.0000	12.091
	134.0000	11.963
	135.0000	12.091
	136.0000	12.112
	137.0000	12.026
	138.0000	12.035
	139.0000	12.030
	140.0000	12.090
	141.0000	12.086
	142.0000	12.021
	143.0000	12.056
	144.0000	12.058
	145.0000	12.030
	146.0000	12.115
	147.0000	12.115
	148.0000	12.032
	149.0000	12.073
	150.0000	12.034
	151.0000	12.065
	152.0000	11.981
	153.0000	11.976
	154.0000	12.071
	155.0000	11.970
	156.0000	12.045
	157.0000	12.056
	158.0000	12.078
	159.0000	12.043
	160.0000	12.043
	161.0000	12.068
	162.0000	12.134
	163.0000	12.032
	164.0000	12.031
	165.0000	12.035
	166.0000	12.059
	167.0000	11.974
	168.0000	11.974
	169.0000	12.038
	170.0000	12.001
	171.0000	11.982
	172.0000	12.015
	173.0000	12.029
	174.0000	12.024
	175.0000	12.085
	176.0000	12.078
	177.0000	11.990
	178.0000	12.027
	179.0000	12.087
	180.0000	12.025
	181.0000	12.053
	182.0000	12.018
	183.0000	11.931
	184.0000	12.031
	185.0000	12.085
