Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	15:49:02	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	344.963
	2.0000	344.963
	4.0000	344.963
	6.0000	344.633
	8.0000	344.303
	10.0000	343.973
	12.0000	343.811
	14.0000	343.650
	16.0000	343.488
	18.0000	343.603
	20.0000	343.719
	22.0000	343.834
	24.0000	343.565
	26.0000	343.296
	28.0000	343.027
	30.0000	343.087
	32.0000	343.148
	34.0000	343.208
	36.0000	343.240
	38.0000	343.271
	40.0000	343.303
	42.0000	343.180
	44.0000	343.056
	46.0000	342.933
	48.0000	343.065
	50.0000	343.198
	52.0000	343.330
	54.0000	343.185
	56.0000	343.040
	58.0000	342.895
	60.0000	342.726
	62.0000	342.558
	64.0000	342.389
	66.0000	342.420
	68.0000	342.450
	70.0000	342.481
	72.0000	342.458
	74.0000	342.435
	76.0000	342.412
	78.0000	342.279
	80.0000	342.145
	82.0000	342.012
	84.0000	342.028
	86.0000	342.045
	88.0000	342.061
	90.0000	341.852
	92.0000	341.642
	94.0000	341.433
	96.0000	341.609
	98.0000	341.784
	100.0000	341.960
	102.0000	342.036
	104.0000	342.113
	106.0000	342.189
	108.0000	341.988
	110.0000	341.787
	112.0000	341.586
	114.0000	341.635
	116.0000	341.684
	118.0000	341.733
	120.0000	341.649
	122.0000	341.566
	124.0000	341.482
	126.0000	341.570
	128.0000	341.658
	130.0000	341.746
	132.0000	341.575
	134.0000	341.403
	136.0000	341.232
	138.0000	341.068
	140.0000	340.904
	142.0000	340.740
	144.0000	340.896
	146.0000	341.052
	148.0000	341.208
	150.0000	341.228
	152.0000	341.247
	154.0000	341.267
	156.0000	341.321
	158.0000	341.376
	160.0000	341.430
	162.0000	341.262
	164.0000	341.094
	166.0000	340.926
	168.0000	341.042
	170.0000	341.157
	172.0000	341.273
	174.0000	341.199
	176.0000	341.124
	178.0000	341.050
	180.0000	340.997
	182.0000	340.943
	184.0000	340.890
	186.0000	340.698
	188.0000	340.506
	190.0000	340.314
	192.0000	340.325
	194.0000	340.335
	196.0000	340.346
	198.0000	340.624
	200.0000	340.901
	202.0000	341.179
	204.0000	340.834
	206.0000	340.490
	208.0000	340.145
	210.0000	340.207
	212.0000	340.270
	214.0000	340.332
	216.0000	340.340
	218.0000	340.347
	220.0000	340.355
	222.0000	340.171
	224.0000	339.986
	226.0000	339.802
	228.0000	339.729
	230.0000	339.656
	232.0000	339.583
	234.0000	339.838
	236.0000	340.092
	238.0000	340.347
	240.0000	340.078
	242.0000	339.809
	244.0000	339.540
	246.0000	339.509
	248.0000	339.477
	250.0000	339.446
	252.0000	339.488
	254.0000	339.531
	256.0000	339.573
	258.0000	339.503
	260.0000	339.434
	262.0000	339.364
	264.0000	339.252
	266.0000	339.139
	268.0000	339.027
	270.0000	338.949
	272.0000	338.871
	274.0000	338.793
	276.0000	338.784
	278.0000	338.774
	280.0000	338.765
	282.0000	339.064
	284.0000	339.364
	286.0000	339.663
	288.0000	339.374
	290.0000	339.084
	292.0000	338.795
	294.0000	338.923
	296.0000	339.052
	298.0000	339.180
	300.0000	339.134
	302.0000	339.089
	304.0000	339.043
	306.0000	339.069
	308.0000	339.095
	310.0000	339.121
	312.0000	338.998
	314.0000	338.875
	316.0000	338.752
	318.0000	338.644
	320.0000	338.537
	322.0000	338.429
	324.0000	338.496
	326.0000	338.563
	328.0000	338.630
	330.0000	338.417
	332.0000	338.203
	334.0000	337.990
	336.0000	338.043
	338.0000	338.095
	340.0000	338.148
	342.0000	338.214
	344.0000	338.281
	346.0000	338.347
	348.0000	338.162
	350.0000	337.978
	352.0000	337.793
	354.0000	337.904
	356.0000	338.016
	358.0000	338.127
	360.0000	338.145
	362.0000	338.163
	364.0000	338.181
	366.0000	338.254
	368.0000	338.328
	370.0000	338.401
