Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	16:51:04	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	325.578
	2.0000	325.578
	4.0000	325.578
	6.0000	325.914
	8.0000	326.250
	10.0000	326.586
	12.0000	326.482
	14.0000	326.378
	16.0000	326.274
	18.0000	326.351
	20.0000	326.427
	22.0000	326.504
	24.0000	326.527
	26.0000	326.549
	28.0000	326.572
	30.0000	326.466
	32.0000	326.361
	34.0000	326.255
	36.0000	326.200
	38.0000	326.146
	40.0000	326.091
	42.0000	325.993
	44.0000	325.896
	46.0000	325.798
	48.0000	325.867
	50.0000	325.937
	52.0000	326.006
	54.0000	325.873
	56.0000	325.740
	58.0000	325.607
	60.0000	325.473
	62.0000	325.339
	64.0000	325.205
	66.0000	325.158
	68.0000	325.112
	70.0000	325.065
	72.0000	325.285
	74.0000	325.506
	76.0000	325.726
	78.0000	325.765
	80.0000	325.804
	82.0000	325.843
	84.0000	325.728
	86.0000	325.614
	88.0000	325.499
	90.0000	325.337
	92.0000	325.176
	94.0000	325.014
	96.0000	325.095
	98.0000	325.175
	100.0000	325.256
	102.0000	325.137
	104.0000	325.018
	106.0000	324.899
	108.0000	324.940
	110.0000	324.980
	112.0000	325.021
	114.0000	324.978
	116.0000	324.934
	118.0000	324.891
	120.0000	324.863
	122.0000	324.835
	124.0000	324.807
	126.0000	324.691
	128.0000	324.575
	130.0000	324.459
	132.0000	324.408
	134.0000	324.357
	136.0000	324.306
	138.0000	324.458
	140.0000	324.610
	142.0000	324.762
	144.0000	324.489
	146.0000	324.215
	148.0000	323.942
	150.0000	324.004
	152.0000	324.066
	154.0000	324.128
	156.0000	324.163
	158.0000	324.198
	160.0000	324.233
	162.0000	324.127
	164.0000	324.020
	166.0000	323.914
	168.0000	323.703
	170.0000	323.491
	172.0000	323.280
	174.0000	323.563
	176.0000	323.846
	178.0000	324.129
	180.0000	323.950
	182.0000	323.771
	184.0000	323.592
	186.0000	323.707
	188.0000	323.821
	190.0000	323.936
	192.0000	323.709
	194.0000	323.482
	196.0000	323.255
	198.0000	323.373
	200.0000	323.491
	202.0000	323.609
	204.0000	323.539
	206.0000	323.468
	208.0000	323.398
	210.0000	323.312
	212.0000	323.227
	214.0000	323.141
	216.0000	323.200
	218.0000	323.259
	220.0000	323.318
	222.0000	323.355
	224.0000	323.392
	226.0000	323.429
	228.0000	323.290
	230.0000	323.151
	232.0000	323.012
	234.0000	322.928
	236.0000	322.843
	238.0000	322.759
	240.0000	322.863
	242.0000	322.968
	244.0000	323.072
	246.0000	323.008
	248.0000	322.945
	250.0000	322.881
	252.0000	322.775
	254.0000	322.670
	256.0000	322.564
	258.0000	322.638
	260.0000	322.713
	262.0000	322.787
	264.0000	322.737
	266.0000	322.687
	268.0000	322.637
	270.0000	322.498
	272.0000	322.359
	274.0000	322.220
	276.0000	322.383
	278.0000	322.545
	280.0000	322.708
	282.0000	322.480
	284.0000	322.251
	286.0000	322.023
	288.0000	322.158
	290.0000	322.294
	292.0000	322.429
	294.0000	322.255
	296.0000	322.081
	298.0000	321.907
	300.0000	322.091
	302.0000	322.274
	304.0000	322.458
	306.0000	322.428
	308.0000	322.398
	310.0000	322.368
	312.0000	322.240
	314.0000	322.112
	316.0000	321.984
	318.0000	321.882
	320.0000	321.781
	322.0000	321.679
	324.0000	321.864
	326.0000	322.048
	328.0000	322.233
	330.0000	322.218
	332.0000	322.202
	334.0000	322.187
	336.0000	322.296
	338.0000	322.404
	340.0000	322.513
	342.0000	322.210
	344.0000	321.908
	346.0000	321.605
	348.0000	321.501
	350.0000	321.398
	352.0000	321.294
	354.0000	321.414
	356.0000	321.535
	358.0000	321.655
	360.0000	321.670
	362.0000	321.684
	364.0000	321.699
	366.0000	321.518
	368.0000	321.336
	370.0000	321.155
