Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	12:22:14	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	470.235
	2.0000	470.235
	4.0000	470.235
	6.0000	470.711
	8.0000	471.188
	10.0000	471.664
	12.0000	471.608
	14.0000	471.552
	16.0000	471.496
	18.0000	471.325
	20.0000	471.155
	22.0000	470.984
	24.0000	470.736
	26.0000	470.487
	28.0000	470.239
	30.0000	470.467
	32.0000	470.695
	34.0000	470.923
	36.0000	470.705
	38.0000	470.487
	40.0000	470.269
	42.0000	470.159
	44.0000	470.050
	46.0000	469.940
	48.0000	470.031
	50.0000	470.122
	52.0000	470.213
	54.0000	470.075
	56.0000	469.937
	58.0000	469.799
	60.0000	469.813
	62.0000	469.826
	64.0000	469.840
	66.0000	469.647
	68.0000	469.453
	70.0000	469.260
	72.0000	469.106
	74.0000	468.952
	76.0000	468.798
	78.0000	468.716
	80.0000	468.633
	82.0000	468.551
	84.0000	468.563
	86.0000	468.574
	88.0000	468.586
	90.0000	468.677
	92.0000	468.767
	94.0000	468.858
	96.0000	468.626
	98.0000	468.395
	100.0000	468.163
	102.0000	468.182
	104.0000	468.202
	106.0000	468.221
	108.0000	467.728
	110.0000	467.234
	112.0000	466.741
	114.0000	467.023
	116.0000	467.305
	118.0000	467.587
	120.0000	467.793
	122.0000	467.999
	124.0000	468.205
	126.0000	467.710
	128.0000	467.215
	130.0000	466.720
	132.0000	466.837
	134.0000	466.954
	136.0000	467.071
	138.0000	467.000
	140.0000	466.930
	142.0000	466.859
	144.0000	466.723
	146.0000	466.587
	148.0000	466.451
	150.0000	466.012
	152.0000	465.573
	154.0000	465.134
	156.0000	465.244
	158.0000	465.355
	160.0000	465.465
	162.0000	465.665
	164.0000	465.866
	166.0000	466.066
	168.0000	465.855
	170.0000	465.643
	172.0000	465.432
	174.0000	465.466
	176.0000	465.499
	178.0000	465.533
	180.0000	465.312
	182.0000	465.090
	184.0000	464.869
	186.0000	464.904
	188.0000	464.938
	190.0000	464.973
	192.0000	464.753
	194.0000	464.534
	196.0000	464.314
	198.0000	464.155
	200.0000	463.997
	202.0000	463.838
	204.0000	464.321
	206.0000	464.803
	208.0000	465.286
	210.0000	464.979
	212.0000	464.673
	214.0000	464.366
	216.0000	464.254
	218.0000	464.143
	220.0000	464.031
	222.0000	463.879
	224.0000	463.726
	226.0000	463.574
	228.0000	463.540
	230.0000	463.506
	232.0000	463.472
	234.0000	463.581
	236.0000	463.691
	238.0000	463.800
	240.0000	463.557
	242.0000	463.313
	244.0000	463.070
	246.0000	462.858
	248.0000	462.646
	250.0000	462.434
	252.0000	462.406
	254.0000	462.377
	256.0000	462.349
	258.0000	462.376
	260.0000	462.402
	262.0000	462.429
	264.0000	462.385
	266.0000	462.342
	268.0000	462.298
	270.0000	461.988
	272.0000	461.679
	274.0000	461.369
	276.0000	461.481
	278.0000	461.594
	280.0000	461.706
	282.0000	461.524
	284.0000	461.341
	286.0000	461.159
	288.0000	461.104
	290.0000	461.050
	292.0000	460.995
	294.0000	461.054
	296.0000	461.113
	298.0000	461.172
	300.0000	461.093
	302.0000	461.015
	304.0000	460.936
	306.0000	460.956
	308.0000	460.975
	310.0000	460.995
	312.0000	460.829
	314.0000	460.662
	316.0000	460.496
	318.0000	460.557
	320.0000	460.619
	322.0000	460.680
	324.0000	460.436
	326.0000	460.193
	328.0000	459.949
	330.0000	459.904
	332.0000	459.858
	334.0000	459.813
	336.0000	459.680
	338.0000	459.547
	340.0000	459.414
	342.0000	459.560
	344.0000	459.707
	346.0000	459.853
	348.0000	459.614
	350.0000	459.376
	352.0000	459.137
	354.0000	459.212
	356.0000	459.286
	358.0000	459.361
	360.0000	459.423
	362.0000	459.484
	364.0000	459.546
	366.0000	459.144
	368.0000	458.743
	370.0000	458.341
