Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	15:07:40	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	372.249
	2.0000	372.249
	4.0000	372.249
	6.0000	372.519
	8.0000	372.790
	10.0000	373.060
	12.0000	372.854
	14.0000	372.648
	16.0000	372.442
	18.0000	372.226
	20.0000	372.010
	22.0000	371.794
	24.0000	372.027
	26.0000	372.261
	28.0000	372.494
	30.0000	372.084
	32.0000	371.674
	34.0000	371.264
	36.0000	371.470
	38.0000	371.675
	40.0000	371.881
	42.0000	372.016
	44.0000	372.152
	46.0000	372.287
	48.0000	372.216
	50.0000	372.146
	52.0000	372.075
	54.0000	371.834
	56.0000	371.593
	58.0000	371.352
	60.0000	371.545
	62.0000	371.737
	64.0000	371.930
	66.0000	371.682
	68.0000	371.435
	70.0000	371.187
	72.0000	371.390
	74.0000	371.593
	76.0000	371.796
	78.0000	371.610
	80.0000	371.423
	82.0000	371.237
	84.0000	371.419
	86.0000	371.600
	88.0000	371.782
	90.0000	371.698
	92.0000	371.613
	94.0000	371.529
	96.0000	371.425
	98.0000	371.322
	100.0000	371.218
	102.0000	371.356
	104.0000	371.495
	106.0000	371.633
	108.0000	371.273
	110.0000	370.914
	112.0000	370.554
	114.0000	370.583
	116.0000	370.611
	118.0000	370.640
	120.0000	370.763
	122.0000	370.887
	124.0000	371.010
	126.0000	371.156
	128.0000	371.301
	130.0000	371.447
	132.0000	371.394
	134.0000	371.340
	136.0000	371.287
	138.0000	371.288
	140.0000	371.290
	142.0000	371.291
	144.0000	371.527
	146.0000	371.762
	148.0000	371.998
	150.0000	371.980
	152.0000	371.963
	154.0000	371.945
	156.0000	371.687
	158.0000	371.428
	160.0000	371.170
	162.0000	371.124
	164.0000	371.079
	166.0000	371.033
	168.0000	371.169
	170.0000	371.306
	172.0000	371.442
	174.0000	371.152
	176.0000	370.861
	178.0000	370.571
	180.0000	370.648
	182.0000	370.725
	184.0000	370.802
	186.0000	370.922
	188.0000	371.041
	190.0000	371.161
	192.0000	371.281
	194.0000	371.400
	196.0000	371.520
	198.0000	371.659
	200.0000	371.799
	202.0000	371.938
	204.0000	371.475
	206.0000	371.012
	208.0000	370.549
	210.0000	370.580
	212.0000	370.611
	214.0000	370.642
	216.0000	370.690
	218.0000	370.738
	220.0000	370.786
	222.0000	370.718
	224.0000	370.649
	226.0000	370.581
	228.0000	370.884
	230.0000	371.187
	232.0000	371.490
	234.0000	371.205
	236.0000	370.919
	238.0000	370.634
	240.0000	370.582
	242.0000	370.529
	244.0000	370.477
	246.0000	370.628
	248.0000	370.780
	250.0000	370.931
	252.0000	370.999
	254.0000	371.068
	256.0000	371.136
	258.0000	370.895
	260.0000	370.653
	262.0000	370.412
	264.0000	370.512
	266.0000	370.611
	268.0000	370.711
	270.0000	370.777
	272.0000	370.843
	274.0000	370.909
	276.0000	370.747
	278.0000	370.586
	280.0000	370.424
	282.0000	370.441
	284.0000	370.457
	286.0000	370.474
	288.0000	370.486
	290.0000	370.499
	292.0000	370.511
	294.0000	370.370
	296.0000	370.229
	298.0000	370.088
	300.0000	370.275
	302.0000	370.461
	304.0000	370.648
	306.0000	370.380
	308.0000	370.111
	310.0000	369.843
	312.0000	369.945
	314.0000	370.046
	316.0000	370.148
	318.0000	370.139
	320.0000	370.131
	322.0000	370.122
	324.0000	370.134
	326.0000	370.145
	328.0000	370.157
	330.0000	369.880
	332.0000	369.602
	334.0000	369.325
	336.0000	369.320
	338.0000	369.316
	340.0000	369.311
	342.0000	369.429
	344.0000	369.546
	346.0000	369.664
	348.0000	369.644
	350.0000	369.625
	352.0000	369.605
	354.0000	369.571
	356.0000	369.537
	358.0000	369.503
	360.0000	369.416
	362.0000	369.330
	364.0000	369.243
	366.0000	369.407
	368.0000	369.570
	370.0000	369.734
