Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	16:30:24	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	360.941
	2.0000	360.941
	4.0000	360.941
	6.0000	360.857
	8.0000	360.772
	10.0000	360.688
	12.0000	360.480
	14.0000	360.273
	16.0000	360.065
	18.0000	360.427
	20.0000	360.788
	22.0000	361.150
	24.0000	360.696
	26.0000	360.241
	28.0000	359.787
	30.0000	359.758
	32.0000	359.729
	34.0000	359.700
	36.0000	359.915
	38.0000	360.129
	40.0000	360.344
	42.0000	360.575
	44.0000	360.805
	46.0000	361.036
	48.0000	360.840
	50.0000	360.643
	52.0000	360.447
	54.0000	360.410
	56.0000	360.372
	58.0000	360.335
	60.0000	360.195
	62.0000	360.055
	64.0000	359.915
	66.0000	359.986
	68.0000	360.057
	70.0000	360.128
	72.0000	360.087
	74.0000	360.046
	76.0000	360.005
	78.0000	359.795
	80.0000	359.585
	82.0000	359.375
	84.0000	359.480
	86.0000	359.584
	88.0000	359.689
	90.0000	359.711
	92.0000	359.733
	94.0000	359.755
	96.0000	359.839
	98.0000	359.924
	100.0000	360.008
	102.0000	359.878
	104.0000	359.747
	106.0000	359.617
	108.0000	359.599
	110.0000	359.582
	112.0000	359.564
	114.0000	359.614
	116.0000	359.663
	118.0000	359.713
	120.0000	359.589
	122.0000	359.465
	124.0000	359.341
	126.0000	359.222
	128.0000	359.102
	130.0000	358.983
	132.0000	359.314
	134.0000	359.646
	136.0000	359.977
	138.0000	360.012
	140.0000	360.047
	142.0000	360.082
	144.0000	359.955
	146.0000	359.828
	148.0000	359.701
	150.0000	359.652
	152.0000	359.604
	154.0000	359.555
	156.0000	359.733
	158.0000	359.910
	160.0000	360.088
	162.0000	359.661
	164.0000	359.235
	166.0000	358.808
	168.0000	359.090
	170.0000	359.373
	172.0000	359.655
	174.0000	359.504
	176.0000	359.352
	178.0000	359.201
	180.0000	359.044
	182.0000	358.887
	184.0000	358.730
	186.0000	358.994
	188.0000	359.259
	190.0000	359.523
	192.0000	359.403
	194.0000	359.283
	196.0000	359.163
	198.0000	359.024
	200.0000	358.885
	202.0000	358.746
	204.0000	358.781
	206.0000	358.815
	208.0000	358.850
	210.0000	359.066
	212.0000	359.282
	214.0000	359.498
	216.0000	359.208
	218.0000	358.917
	220.0000	358.627
	222.0000	358.604
	224.0000	358.580
	226.0000	358.557
	228.0000	358.655
	230.0000	358.752
	232.0000	358.850
	234.0000	358.839
	236.0000	358.827
	238.0000	358.816
	240.0000	358.606
	242.0000	358.397
	244.0000	358.187
	246.0000	358.364
	248.0000	358.541
	250.0000	358.718
	252.0000	358.857
	254.0000	358.997
	256.0000	359.136
	258.0000	359.289
	260.0000	359.443
	262.0000	359.596
	264.0000	359.203
	266.0000	358.811
	268.0000	358.418
	270.0000	358.310
	272.0000	358.203
	274.0000	358.095
	276.0000	358.432
	278.0000	358.768
	280.0000	359.105
	282.0000	358.780
	284.0000	358.455
	286.0000	358.130
	288.0000	358.125
	290.0000	358.119
	292.0000	358.114
	294.0000	358.129
	296.0000	358.143
	298.0000	358.158
	300.0000	358.285
	302.0000	358.413
	304.0000	358.540
	306.0000	358.445
	308.0000	358.351
	310.0000	358.256
	312.0000	358.286
	314.0000	358.316
	316.0000	358.346
	318.0000	358.160
	320.0000	357.973
	322.0000	357.787
	324.0000	357.953
	326.0000	358.118
	328.0000	358.284
	330.0000	358.407
	332.0000	358.530
	334.0000	358.653
	336.0000	358.533
	338.0000	358.414
	340.0000	358.294
	342.0000	358.330
	344.0000	358.365
	346.0000	358.401
	348.0000	358.550
	350.0000	358.698
	352.0000	358.847
	354.0000	358.837
	356.0000	358.826
	358.0000	358.816
	360.0000	358.667
	362.0000	358.517
	364.0000	358.368
	366.0000	358.447
	368.0000	358.527
	370.0000	358.606
