Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	14:05:38	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	384.914
	2.0000	384.914
	4.0000	384.914
	6.0000	384.646
	8.0000	384.379
	10.0000	384.111
	12.0000	383.832
	14.0000	383.552
	16.0000	383.273
	18.0000	383.807
	20.0000	384.340
	22.0000	384.874
	24.0000	384.559
	26.0000	384.244
	28.0000	383.929
	30.0000	383.779
	32.0000	383.630
	34.0000	383.480
	36.0000	383.448
	38.0000	383.417
	40.0000	383.385
	42.0000	383.374
	44.0000	383.364
	46.0000	383.353
	48.0000	383.465
	50.0000	383.578
	52.0000	383.690
	54.0000	383.496
	56.0000	383.303
	58.0000	383.109
	60.0000	383.297
	62.0000	383.486
	64.0000	383.674
	66.0000	383.665
	68.0000	383.657
	70.0000	383.648
	72.0000	383.468
	74.0000	383.287
	76.0000	383.107
	78.0000	383.238
	80.0000	383.368
	82.0000	383.499
	84.0000	383.663
	86.0000	383.826
	88.0000	383.990
	90.0000	383.735
	92.0000	383.479
	94.0000	383.224
	96.0000	382.985
	98.0000	382.745
	100.0000	382.506
	102.0000	382.966
	104.0000	383.427
	106.0000	383.887
	108.0000	383.727
	110.0000	383.566
	112.0000	383.406
	114.0000	383.372
	116.0000	383.337
	118.0000	383.303
	120.0000	383.158
	122.0000	383.012
	124.0000	382.867
	126.0000	382.879
	128.0000	382.891
	130.0000	382.903
	132.0000	382.792
	134.0000	382.680
	136.0000	382.569
	138.0000	382.879
	140.0000	383.190
	142.0000	383.500
	144.0000	383.436
	146.0000	383.372
	148.0000	383.308
	150.0000	383.091
	152.0000	382.873
	154.0000	382.656
	156.0000	382.613
	158.0000	382.571
	160.0000	382.528
	162.0000	382.708
	164.0000	382.888
	166.0000	383.068
	168.0000	382.799
	170.0000	382.531
	172.0000	382.262
	174.0000	382.487
	176.0000	382.711
	178.0000	382.936
	180.0000	383.070
	182.0000	383.205
	184.0000	383.339
	186.0000	383.080
	188.0000	382.822
	190.0000	382.563
	192.0000	382.400
	194.0000	382.236
	196.0000	382.073
	198.0000	382.121
	200.0000	382.170
	202.0000	382.218
	204.0000	382.401
	206.0000	382.583
	208.0000	382.766
	210.0000	382.609
	212.0000	382.451
	214.0000	382.294
	216.0000	382.161
	218.0000	382.027
	220.0000	381.894
	222.0000	381.868
	224.0000	381.843
	226.0000	381.817
	228.0000	381.721
	230.0000	381.624
	232.0000	381.528
	234.0000	381.847
	236.0000	382.166
	238.0000	382.485
	240.0000	382.644
	242.0000	382.804
	244.0000	382.963
	246.0000	382.631
	248.0000	382.299
	250.0000	381.967
	252.0000	382.036
	254.0000	382.106
	256.0000	382.175
	258.0000	382.336
	260.0000	382.497
	262.0000	382.658
	264.0000	382.465
	266.0000	382.273
	268.0000	382.080
	270.0000	382.214
	272.0000	382.349
	274.0000	382.483
	276.0000	382.265
	278.0000	382.047
	280.0000	381.829
	282.0000	381.756
	284.0000	381.684
	286.0000	381.611
	288.0000	381.576
	290.0000	381.540
	292.0000	381.505
	294.0000	381.465
	296.0000	381.426
	298.0000	381.386
	300.0000	381.463
	302.0000	381.541
	304.0000	381.618
	306.0000	381.669
	308.0000	381.719
	310.0000	381.770
	312.0000	381.752
	314.0000	381.733
	316.0000	381.715
	318.0000	381.749
	320.0000	381.782
	322.0000	381.816
	324.0000	381.833
	326.0000	381.851
	328.0000	381.868
	330.0000	381.758
	332.0000	381.649
	334.0000	381.539
	336.0000	381.668
	338.0000	381.796
	340.0000	381.925
	342.0000	381.673
	344.0000	381.422
	346.0000	381.170
	348.0000	381.387
	350.0000	381.604
	352.0000	381.821
	354.0000	381.775
	356.0000	381.729
	358.0000	381.683
	360.0000	381.890
	362.0000	382.096
	364.0000	382.303
	366.0000	382.031
	368.0000	381.758
	370.0000	381.486
