Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	16:40:47	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:330.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	1.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	9.748
	1.0000	9.615
	2.0000	9.564
	3.0000	9.595
	4.0000	9.554
	5.0000	9.569
	6.0000	9.594
	7.0000	9.631
	8.0000	9.634
	9.0000	9.605
	10.0000	9.538
	11.0000	9.598
	12.0000	9.565
	13.0000	9.560
	14.0000	9.569
	15.0000	9.617
	16.0000	9.583
	17.0000	9.594
	18.0000	9.596
	19.0000	9.500
	20.0000	9.592
	21.0000	9.498
	22.0000	9.506
	23.0000	9.598
	24.0000	9.593
	25.0000	9.544
	26.0000	9.578
	27.0000	9.603
	28.0000	9.603
	29.0000	9.531
	30.0000	9.612
	31.0000	9.585
	32.0000	9.592
	33.0000	9.596
	34.0000	9.545
	35.0000	9.614
	36.0000	9.572
	37.0000	9.601
	38.0000	9.546
	39.0000	9.559
	40.0000	9.543
	41.0000	9.539
	42.0000	9.594
	43.0000	9.596
	44.0000	9.524
	45.0000	9.562
	46.0000	9.604
	47.0000	9.546
	48.0000	9.538
	49.0000	9.554
	50.0000	9.562
	51.0000	9.556
	52.0000	9.553
	53.0000	9.614
	54.0000	9.574
	55.0000	9.576
	56.0000	9.541
	57.0000	9.531
	58.0000	9.562
	59.0000	9.578
	60.0000	9.547
	61.0000	9.574
	62.0000	9.503
	63.0000	9.627
	64.0000	9.519
	65.0000	9.454
	66.0000	9.536
	67.0000	9.519
	68.0000	9.582
	69.0000	9.540
	70.0000	9.563
	71.0000	9.585
	72.0000	9.512
	73.0000	9.631
	74.0000	9.531
	75.0000	9.476
	76.0000	9.537
	77.0000	9.550
	78.0000	9.591
	79.0000	9.579
	80.0000	9.575
	81.0000	9.561
	82.0000	9.512
	83.0000	9.559
	84.0000	9.533
	85.0000	9.603
	86.0000	9.505
	87.0000	9.535
	88.0000	9.538
	89.0000	9.517
	90.0000	9.514
	91.0000	9.531
	92.0000	9.588
	93.0000	9.522
	94.0000	9.550
	95.0000	9.511
	96.0000	9.580
	97.0000	9.496
	98.0000	9.589
	99.0000	9.598
	100.0000	9.546
	101.0000	9.512
	102.0000	9.603
	103.0000	9.556
	104.0000	9.551
	105.0000	9.565
	106.0000	9.516
	107.0000	9.597
	108.0000	9.611
	109.0000	9.537
	110.0000	9.628
	111.0000	9.583
	112.0000	9.504
	113.0000	9.567
	114.0000	9.519
	115.0000	9.508
	116.0000	9.578
	117.0000	9.459
	118.0000	9.465
	119.0000	9.546
	120.0000	9.552
	121.0000	9.515
	122.0000	9.539
	123.0000	9.527
	124.0000	9.575
	125.0000	9.532
	126.0000	9.517
	127.0000	9.505
	128.0000	9.563
	129.0000	9.508
	130.0000	9.464
	131.0000	9.557
	132.0000	9.532
	133.0000	9.559
	134.0000	9.423
	135.0000	9.553
	136.0000	9.596
	137.0000	9.519
	138.0000	9.587
	139.0000	9.531
	140.0000	9.533
	141.0000	9.558
	142.0000	9.593
	143.0000	9.511
	144.0000	9.597
	145.0000	9.535
	146.0000	9.560
	147.0000	9.530
	148.0000	9.577
	149.0000	9.554
	150.0000	9.621
	151.0000	9.618
	152.0000	9.540
	153.0000	9.596
	154.0000	9.515
	155.0000	9.547
	156.0000	9.518
	157.0000	9.548
	158.0000	9.476
	159.0000	9.586
	160.0000	9.493
	161.0000	9.531
	162.0000	9.567
	163.0000	9.481
	164.0000	9.581
	165.0000	9.525
	166.0000	9.513
	167.0000	9.597
	168.0000	9.527
	169.0000	9.517
	170.0000	9.497
	171.0000	9.577
	172.0000	9.477
	173.0000	9.472
	174.0000	9.531
	175.0000	9.500
	176.0000	9.484
	177.0000	9.550
	178.0000	9.467
	179.0000	9.474
	180.0000	9.607
	181.0000	9.504
	182.0000	9.572
	183.0000	9.513
	184.0000	9.509
	185.0000	9.484
