Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	12:22:14	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	424.088
	2.0000	424.088
	4.0000	424.088
	6.0000	423.950
	8.0000	423.811
	10.0000	423.673
	12.0000	423.572
	14.0000	423.471
	16.0000	423.370
	18.0000	423.438
	20.0000	423.505
	22.0000	423.573
	24.0000	423.128
	26.0000	422.684
	28.0000	422.239
	30.0000	422.280
	32.0000	422.320
	34.0000	422.361
	36.0000	422.616
	38.0000	422.872
	40.0000	423.127
	42.0000	422.751
	44.0000	422.376
	46.0000	422.000
	48.0000	422.254
	50.0000	422.508
	52.0000	422.762
	54.0000	422.646
	56.0000	422.530
	58.0000	422.414
	60.0000	422.395
	62.0000	422.375
	64.0000	422.356
	66.0000	422.326
	68.0000	422.296
	70.0000	422.266
	72.0000	422.232
	74.0000	422.198
	76.0000	422.164
	78.0000	422.072
	80.0000	421.979
	82.0000	421.887
	84.0000	421.776
	86.0000	421.666
	88.0000	421.555
	90.0000	421.519
	92.0000	421.483
	94.0000	421.447
	96.0000	421.269
	98.0000	421.091
	100.0000	420.913
	102.0000	420.864
	104.0000	420.814
	106.0000	420.765
	108.0000	420.945
	110.0000	421.125
	112.0000	421.305
	114.0000	421.021
	116.0000	420.736
	118.0000	420.452
	120.0000	420.361
	122.0000	420.270
	124.0000	420.179
	126.0000	420.593
	128.0000	421.007
	130.0000	421.421
	132.0000	421.190
	134.0000	420.960
	136.0000	420.729
	138.0000	420.504
	140.0000	420.279
	142.0000	420.054
	144.0000	420.224
	146.0000	420.395
	148.0000	420.565
	150.0000	420.480
	152.0000	420.395
	154.0000	420.310
	156.0000	420.328
	158.0000	420.345
	160.0000	420.363
	162.0000	420.205
	164.0000	420.048
	166.0000	419.890
	168.0000	419.665
	170.0000	419.439
	172.0000	419.214
	174.0000	419.805
	176.0000	420.397
	178.0000	420.988
	180.0000	420.595
	182.0000	420.202
	184.0000	419.809
	186.0000	419.740
	188.0000	419.671
	190.0000	419.602
	192.0000	419.550
	194.0000	419.497
	196.0000	419.445
	198.0000	419.122
	200.0000	418.800
	202.0000	418.477
	204.0000	418.750
	206.0000	419.023
	208.0000	419.296
	210.0000	419.406
	212.0000	419.516
	214.0000	419.626
	216.0000	419.313
	218.0000	419.000
	220.0000	418.687
	222.0000	418.930
	224.0000	419.173
	226.0000	419.416
	228.0000	419.138
	230.0000	418.859
	232.0000	418.581
	234.0000	418.554
	236.0000	418.528
	238.0000	418.501
	240.0000	418.589
	242.0000	418.676
	244.0000	418.764
	246.0000	418.619
	248.0000	418.473
	250.0000	418.328
	252.0000	418.392
	254.0000	418.457
	256.0000	418.521
	258.0000	418.411
	260.0000	418.302
	262.0000	418.192
	264.0000	418.003
	266.0000	417.814
	268.0000	417.625
	270.0000	417.818
	272.0000	418.011
	274.0000	418.204
	276.0000	417.820
	278.0000	417.437
	280.0000	417.053
	282.0000	417.147
	284.0000	417.242
	286.0000	417.336
	288.0000	417.433
	290.0000	417.531
	292.0000	417.628
	294.0000	417.593
	296.0000	417.557
	298.0000	417.522
	300.0000	417.435
	302.0000	417.347
	304.0000	417.260
	306.0000	417.213
	308.0000	417.165
	310.0000	417.118
	312.0000	417.467
	314.0000	417.816
	316.0000	418.165
	318.0000	417.846
	320.0000	417.526
	322.0000	417.207
	324.0000	417.151
	326.0000	417.095
	328.0000	417.039
	330.0000	417.120
	332.0000	417.202
	334.0000	417.283
	336.0000	417.157
	338.0000	417.031
	340.0000	416.905
	342.0000	416.768
	344.0000	416.630
	346.0000	416.493
	348.0000	416.774
	350.0000	417.055
	352.0000	417.336
	354.0000	417.127
	356.0000	416.917
	358.0000	416.708
	360.0000	416.508
	362.0000	416.309
	364.0000	416.109
	366.0000	416.193
	368.0000	416.276
	370.0000	416.360
