Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	12:42:54	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	450.237
	2.0000	450.237
	4.0000	450.237
	6.0000	449.927
	8.0000	449.616
	10.0000	449.306
	12.0000	449.152
	14.0000	448.999
	16.0000	448.845
	18.0000	448.427
	20.0000	448.009
	22.0000	447.591
	24.0000	447.746
	26.0000	447.900
	28.0000	448.055
	30.0000	447.986
	32.0000	447.918
	34.0000	447.849
	36.0000	447.674
	38.0000	447.499
	40.0000	447.324
	42.0000	447.615
	44.0000	447.906
	46.0000	448.197
	48.0000	447.781
	50.0000	447.364
	52.0000	446.948
	54.0000	446.952
	56.0000	446.957
	58.0000	446.961
	60.0000	446.748
	62.0000	446.536
	64.0000	446.323
	66.0000	446.556
	68.0000	446.788
	70.0000	447.021
	72.0000	446.865
	74.0000	446.710
	76.0000	446.554
	78.0000	446.370
	80.0000	446.187
	82.0000	446.003
	84.0000	446.108
	86.0000	446.214
	88.0000	446.319
	90.0000	446.203
	92.0000	446.086
	94.0000	445.970
	96.0000	445.717
	98.0000	445.465
	100.0000	445.212
	102.0000	445.287
	104.0000	445.361
	106.0000	445.436
	108.0000	445.192
	110.0000	444.947
	112.0000	444.703
	114.0000	444.657
	116.0000	444.611
	118.0000	444.565
	120.0000	444.537
	122.0000	444.509
	124.0000	444.481
	126.0000	444.645
	128.0000	444.808
	130.0000	444.972
	132.0000	444.933
	134.0000	444.894
	136.0000	444.855
	138.0000	444.630
	140.0000	444.405
	142.0000	444.180
	144.0000	444.048
	146.0000	443.917
	148.0000	443.785
	150.0000	443.965
	152.0000	444.146
	154.0000	444.326
	156.0000	444.118
	158.0000	443.909
	160.0000	443.701
	162.0000	443.871
	164.0000	444.040
	166.0000	444.210
	168.0000	443.751
	170.0000	443.293
	172.0000	442.834
	174.0000	442.709
	176.0000	442.583
	178.0000	442.458
	180.0000	442.577
	182.0000	442.695
	184.0000	442.814
	186.0000	442.813
	188.0000	442.812
	190.0000	442.811
	192.0000	442.666
	194.0000	442.520
	196.0000	442.375
	198.0000	442.414
	200.0000	442.453
	202.0000	442.492
	204.0000	442.278
	206.0000	442.065
	208.0000	441.851
	210.0000	441.733
	212.0000	441.615
	214.0000	441.497
	216.0000	441.516
	218.0000	441.535
	220.0000	441.554
	222.0000	441.500
	224.0000	441.447
	226.0000	441.393
	228.0000	441.407
	230.0000	441.422
	232.0000	441.436
	234.0000	441.389
	236.0000	441.341
	238.0000	441.294
	240.0000	441.177
	242.0000	441.061
	244.0000	440.944
	246.0000	440.743
	248.0000	440.541
	250.0000	440.340
	252.0000	440.461
	254.0000	440.581
	256.0000	440.702
	258.0000	440.720
	260.0000	440.739
	262.0000	440.757
	264.0000	440.493
	266.0000	440.230
	268.0000	439.966
	270.0000	439.998
	272.0000	440.030
	274.0000	440.062
	276.0000	439.929
	278.0000	439.796
	280.0000	439.663
	282.0000	439.599
	284.0000	439.536
	286.0000	439.472
	288.0000	439.493
	290.0000	439.515
	292.0000	439.536
	294.0000	439.386
	296.0000	439.236
	298.0000	439.086
	300.0000	439.283
	302.0000	439.479
	304.0000	439.676
	306.0000	439.346
	308.0000	439.015
	310.0000	438.685
	312.0000	438.731
	314.0000	438.778
	316.0000	438.824
	318.0000	438.660
	320.0000	438.495
	322.0000	438.331
	324.0000	438.687
	326.0000	439.042
	328.0000	439.398
	330.0000	439.195
	332.0000	438.992
	334.0000	438.789
	336.0000	438.555
	338.0000	438.321
	340.0000	438.087
	342.0000	437.928
	344.0000	437.770
	346.0000	437.611
	348.0000	437.555
	350.0000	437.499
	352.0000	437.443
	354.0000	437.611
	356.0000	437.780
	358.0000	437.948
	360.0000	437.896
	362.0000	437.845
	364.0000	437.793
	366.0000	437.547
	368.0000	437.301
	370.0000	437.055
