Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	14:26:19	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:495.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	377.571
	2.0000	377.571
	4.0000	377.571
	6.0000	377.097
	8.0000	376.623
	10.0000	376.149
	12.0000	376.163
	14.0000	376.176
	16.0000	376.190
	18.0000	375.919
	20.0000	375.648
	22.0000	375.377
	24.0000	375.248
	26.0000	375.119
	28.0000	374.990
	30.0000	375.266
	32.0000	375.541
	34.0000	375.817
	36.0000	375.604
	38.0000	375.392
	40.0000	375.179
	42.0000	375.173
	44.0000	375.167
	46.0000	375.161
	48.0000	375.023
	50.0000	374.886
	52.0000	374.748
	54.0000	374.843
	56.0000	374.937
	58.0000	375.032
	60.0000	374.696
	62.0000	374.360
	64.0000	374.024
	66.0000	373.925
	68.0000	373.826
	70.0000	373.727
	72.0000	373.820
	74.0000	373.912
	76.0000	374.005
	78.0000	374.103
	80.0000	374.202
	82.0000	374.300
	84.0000	374.404
	86.0000	374.509
	88.0000	374.613
	90.0000	374.565
	92.0000	374.516
	94.0000	374.468
	96.0000	374.251
	98.0000	374.034
	100.0000	373.817
	102.0000	373.893
	104.0000	373.968
	106.0000	374.044
	108.0000	373.711
	110.0000	373.377
	112.0000	373.044
	114.0000	373.053
	116.0000	373.063
	118.0000	373.072
	120.0000	372.975
	122.0000	372.879
	124.0000	372.782
	126.0000	372.719
	128.0000	372.655
	130.0000	372.592
	132.0000	372.576
	134.0000	372.559
	136.0000	372.543
	138.0000	372.555
	140.0000	372.566
	142.0000	372.578
	144.0000	372.500
	146.0000	372.423
	148.0000	372.345
	150.0000	372.420
	152.0000	372.495
	154.0000	372.570
	156.0000	372.407
	158.0000	372.245
	160.0000	372.082
	162.0000	372.163
	164.0000	372.244
	166.0000	372.325
	168.0000	372.184
	170.0000	372.042
	172.0000	371.901
	174.0000	372.136
	176.0000	372.370
	178.0000	372.605
	180.0000	372.270
	182.0000	371.936
	184.0000	371.601
	186.0000	371.437
	188.0000	371.272
	190.0000	371.108
	192.0000	371.243
	194.0000	371.379
	196.0000	371.514
	198.0000	371.558
	200.0000	371.602
	202.0000	371.646
	204.0000	371.424
	206.0000	371.202
	208.0000	370.980
	210.0000	371.175
	212.0000	371.369
	214.0000	371.564
	216.0000	371.364
	218.0000	371.163
	220.0000	370.963
	222.0000	370.856
	224.0000	370.748
	226.0000	370.641
	228.0000	370.644
	230.0000	370.647
	232.0000	370.650
	234.0000	370.594
	236.0000	370.537
	238.0000	370.481
	240.0000	370.353
	242.0000	370.225
	244.0000	370.097
	246.0000	370.211
	248.0000	370.325
	250.0000	370.439
	252.0000	370.179
	254.0000	369.918
	256.0000	369.658
	258.0000	369.647
	260.0000	369.636
	262.0000	369.625
	264.0000	369.585
	266.0000	369.545
	268.0000	369.505
	270.0000	369.631
	272.0000	369.756
	274.0000	369.882
	276.0000	369.732
	278.0000	369.583
	280.0000	369.433
	282.0000	369.534
	284.0000	369.636
	286.0000	369.737
	288.0000	369.651
	290.0000	369.565
	292.0000	369.479
	294.0000	369.397
	296.0000	369.314
	298.0000	369.232
	300.0000	369.176
	302.0000	369.120
	304.0000	369.064
	306.0000	368.957
	308.0000	368.850
	310.0000	368.743
	312.0000	368.821
	314.0000	368.899
	316.0000	368.977
	318.0000	368.972
	320.0000	368.968
	322.0000	368.963
	324.0000	368.957
	326.0000	368.952
	328.0000	368.946
	330.0000	369.116
	332.0000	369.285
	334.0000	369.455
	336.0000	369.050
	338.0000	368.644
	340.0000	368.239
	342.0000	368.544
	344.0000	368.848
	346.0000	369.153
	348.0000	369.097
	350.0000	369.041
	352.0000	368.985
	354.0000	368.514
	356.0000	368.043
	358.0000	367.572
	360.0000	367.656
	362.0000	367.741
	364.0000	367.825
	366.0000	367.998
	368.0000	368.170
	370.0000	368.343
