Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	13:24:16	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	114.072
	2.0000	114.072
	4.0000	114.072
	6.0000	113.847
	8.0000	113.623
	10.0000	113.398
	12.0000	113.533
	14.0000	113.668
	16.0000	113.803
	18.0000	113.645
	20.0000	113.487
	22.0000	113.329
	24.0000	113.330
	26.0000	113.332
	28.0000	113.333
	30.0000	113.420
	32.0000	113.506
	34.0000	113.593
	36.0000	113.549
	38.0000	113.505
	40.0000	113.461
	42.0000	113.452
	44.0000	113.444
	46.0000	113.435
	48.0000	113.406
	50.0000	113.378
	52.0000	113.349
	54.0000	113.358
	56.0000	113.367
	58.0000	113.376
	60.0000	113.208
	62.0000	113.039
	64.0000	112.871
	66.0000	112.918
	68.0000	112.965
	70.0000	113.012
	72.0000	113.029
	74.0000	113.046
	76.0000	113.063
	78.0000	113.054
	80.0000	113.046
	82.0000	113.037
	84.0000	113.070
	86.0000	113.102
	88.0000	113.135
	90.0000	113.026
	92.0000	112.918
	94.0000	112.809
	96.0000	112.655
	98.0000	112.500
	100.0000	112.346
	102.0000	112.511
	104.0000	112.677
	106.0000	112.842
	108.0000	112.772
	110.0000	112.701
	112.0000	112.631
	114.0000	112.526
	116.0000	112.420
	118.0000	112.315
	120.0000	112.301
	122.0000	112.286
	124.0000	112.272
	126.0000	112.301
	128.0000	112.329
	130.0000	112.358
	132.0000	112.139
	134.0000	111.921
	136.0000	111.702
	138.0000	111.804
	140.0000	111.906
	142.0000	112.008
	144.0000	112.032
	146.0000	112.057
	148.0000	112.081
	150.0000	112.159
	152.0000	112.236
	154.0000	112.314
	156.0000	112.174
	158.0000	112.034
	160.0000	111.894
	162.0000	111.814
	164.0000	111.733
	166.0000	111.653
	168.0000	111.439
	170.0000	111.225
	172.0000	111.011
	174.0000	111.188
	176.0000	111.364
	178.0000	111.541
	180.0000	111.358
	182.0000	111.174
	184.0000	110.991
	186.0000	111.149
	188.0000	111.306
	190.0000	111.464
	192.0000	111.368
	194.0000	111.273
	196.0000	111.177
	198.0000	111.237
	200.0000	111.298
	202.0000	111.358
	204.0000	111.384
	206.0000	111.409
	208.0000	111.435
	210.0000	111.236
	212.0000	111.037
	214.0000	110.838
	216.0000	110.927
	218.0000	111.016
	220.0000	111.105
	222.0000	111.133
	224.0000	111.160
	226.0000	111.188
	228.0000	111.055
	230.0000	110.921
	232.0000	110.788
	234.0000	110.686
	236.0000	110.584
	238.0000	110.482
	240.0000	110.679
	242.0000	110.876
	244.0000	111.073
	246.0000	111.028
	248.0000	110.984
	250.0000	110.939
	252.0000	110.739
	254.0000	110.539
	256.0000	110.339
	258.0000	110.461
	260.0000	110.583
	262.0000	110.705
	264.0000	110.718
	266.0000	110.732
	268.0000	110.745
	270.0000	110.553
	272.0000	110.361
	274.0000	110.169
	276.0000	110.210
	278.0000	110.251
	280.0000	110.292
	282.0000	110.425
	284.0000	110.558
	286.0000	110.691
	288.0000	110.592
	290.0000	110.493
	292.0000	110.394
	294.0000	110.269
	296.0000	110.144
	298.0000	110.019
	300.0000	109.990
	302.0000	109.960
	304.0000	109.931
	306.0000	109.904
	308.0000	109.877
	310.0000	109.850
	312.0000	109.831
	314.0000	109.812
	316.0000	109.793
	318.0000	109.744
	320.0000	109.696
	322.0000	109.647
	324.0000	109.649
	326.0000	109.650
	328.0000	109.652
	330.0000	109.579
	332.0000	109.506
	334.0000	109.433
	336.0000	109.466
	338.0000	109.499
	340.0000	109.532
	342.0000	109.405
	344.0000	109.277
	346.0000	109.150
	348.0000	109.222
	350.0000	109.293
	352.0000	109.365
	354.0000	109.420
	356.0000	109.474
	358.0000	109.529
	360.0000	109.494
	362.0000	109.460
	364.0000	109.425
	366.0000	109.488
	368.0000	109.550
	370.0000	109.613
