Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	16:09:43	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	80.523
	2.0000	80.523
	4.0000	80.523
	6.0000	80.636
	8.0000	80.750
	10.0000	80.863
	12.0000	80.826
	14.0000	80.789
	16.0000	80.752
	18.0000	80.808
	20.0000	80.864
	22.0000	80.920
	24.0000	80.805
	26.0000	80.690
	28.0000	80.575
	30.0000	80.531
	32.0000	80.488
	34.0000	80.444
	36.0000	80.383
	38.0000	80.322
	40.0000	80.261
	42.0000	80.293
	44.0000	80.325
	46.0000	80.357
	48.0000	80.282
	50.0000	80.207
	52.0000	80.132
	54.0000	80.008
	56.0000	79.883
	58.0000	79.759
	60.0000	80.048
	62.0000	80.338
	64.0000	80.627
	66.0000	80.413
	68.0000	80.199
	70.0000	79.985
	72.0000	79.921
	74.0000	79.858
	76.0000	79.794
	78.0000	79.883
	80.0000	79.973
	82.0000	80.062
	84.0000	80.154
	86.0000	80.246
	88.0000	80.338
	90.0000	80.174
	92.0000	80.009
	94.0000	79.845
	96.0000	80.013
	98.0000	80.180
	100.0000	80.348
	102.0000	80.267
	104.0000	80.186
	106.0000	80.105
	108.0000	80.162
	110.0000	80.219
	112.0000	80.276
	114.0000	80.273
	116.0000	80.271
	118.0000	80.268
	120.0000	80.142
	122.0000	80.017
	124.0000	79.891
	126.0000	80.020
	128.0000	80.148
	130.0000	80.277
	132.0000	80.153
	134.0000	80.028
	136.0000	79.904
	138.0000	79.899
	140.0000	79.894
	142.0000	79.889
	144.0000	79.924
	146.0000	79.960
	148.0000	79.995
	150.0000	80.007
	152.0000	80.019
	154.0000	80.031
	156.0000	79.885
	158.0000	79.739
	160.0000	79.593
	162.0000	79.650
	164.0000	79.707
	166.0000	79.764
	168.0000	79.776
	170.0000	79.787
	172.0000	79.799
	174.0000	79.712
	176.0000	79.624
	178.0000	79.537
	180.0000	79.545
	182.0000	79.552
	184.0000	79.560
	186.0000	79.658
	188.0000	79.757
	190.0000	79.855
	192.0000	79.825
	194.0000	79.795
	196.0000	79.765
	198.0000	79.784
	200.0000	79.804
	202.0000	79.823
	204.0000	79.756
	206.0000	79.688
	208.0000	79.621
	210.0000	79.586
	212.0000	79.551
	214.0000	79.516
	216.0000	79.380
	218.0000	79.244
	220.0000	79.108
	222.0000	78.968
	224.0000	78.829
	226.0000	78.689
	228.0000	79.119
	230.0000	79.549
	232.0000	79.979
	234.0000	79.835
	236.0000	79.690
	238.0000	79.546
	240.0000	79.438
	242.0000	79.331
	244.0000	79.223
	246.0000	79.328
	248.0000	79.434
	250.0000	79.539
	252.0000	79.430
	254.0000	79.321
	256.0000	79.212
	258.0000	79.216
	260.0000	79.219
	262.0000	79.223
	264.0000	79.368
	266.0000	79.512
	268.0000	79.657
	270.0000	79.544
	272.0000	79.432
	274.0000	79.319
	276.0000	79.196
	278.0000	79.073
	280.0000	78.950
	282.0000	78.881
	284.0000	78.813
	286.0000	78.744
	288.0000	78.735
	290.0000	78.725
	292.0000	78.716
	294.0000	78.868
	296.0000	79.020
	298.0000	79.172
	300.0000	79.293
	302.0000	79.415
	304.0000	79.536
	306.0000	79.401
	308.0000	79.266
	310.0000	79.131
	312.0000	79.134
	314.0000	79.138
	316.0000	79.141
	318.0000	79.141
	320.0000	79.140
	322.0000	79.140
	324.0000	79.145
	326.0000	79.151
	328.0000	79.156
	330.0000	79.076
	332.0000	78.995
	334.0000	78.915
	336.0000	78.891
	338.0000	78.867
	340.0000	78.843
	342.0000	78.914
	344.0000	78.984
	346.0000	79.055
	348.0000	79.025
	350.0000	78.996
	352.0000	78.966
	354.0000	78.976
	356.0000	78.987
	358.0000	78.997
	360.0000	78.988
	362.0000	78.979
	364.0000	78.970
	366.0000	78.942
	368.0000	78.913
	370.0000	78.885
