Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	13:44:57	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	388.862
	2.0000	388.862
	4.0000	388.862
	6.0000	388.832
	8.0000	388.802
	10.0000	388.772
	12.0000	388.595
	14.0000	388.417
	16.0000	388.240
	18.0000	388.226
	20.0000	388.212
	22.0000	388.198
	24.0000	388.323
	26.0000	388.447
	28.0000	388.572
	30.0000	388.392
	32.0000	388.211
	34.0000	388.031
	36.0000	387.879
	38.0000	387.727
	40.0000	387.575
	42.0000	387.764
	44.0000	387.953
	46.0000	388.142
	48.0000	388.071
	50.0000	388.000
	52.0000	387.929
	54.0000	387.916
	56.0000	387.902
	58.0000	387.889
	60.0000	387.751
	62.0000	387.613
	64.0000	387.475
	66.0000	387.586
	68.0000	387.697
	70.0000	387.808
	72.0000	387.790
	74.0000	387.771
	76.0000	387.753
	78.0000	387.594
	80.0000	387.434
	82.0000	387.275
	84.0000	387.125
	86.0000	386.974
	88.0000	386.824
	90.0000	387.174
	92.0000	387.523
	94.0000	387.873
	96.0000	387.855
	98.0000	387.838
	100.0000	387.820
	102.0000	387.766
	104.0000	387.711
	106.0000	387.657
	108.0000	387.605
	110.0000	387.554
	112.0000	387.502
	114.0000	387.153
	116.0000	386.804
	118.0000	386.455
	120.0000	386.651
	122.0000	386.847
	124.0000	387.043
	126.0000	386.817
	128.0000	386.592
	130.0000	386.366
	132.0000	386.780
	134.0000	387.193
	136.0000	387.607
	138.0000	387.503
	140.0000	387.399
	142.0000	387.295
	144.0000	387.353
	146.0000	387.410
	148.0000	387.468
	150.0000	387.391
	152.0000	387.313
	154.0000	387.236
	156.0000	387.277
	158.0000	387.319
	160.0000	387.360
	162.0000	387.332
	164.0000	387.305
	166.0000	387.277
	168.0000	387.203
	170.0000	387.130
	172.0000	387.056
	174.0000	387.099
	176.0000	387.142
	178.0000	387.185
	180.0000	387.040
	182.0000	386.896
	184.0000	386.751
	186.0000	386.721
	188.0000	386.692
	190.0000	386.662
	192.0000	386.597
	194.0000	386.532
	196.0000	386.467
	198.0000	386.536
	200.0000	386.604
	202.0000	386.673
	204.0000	386.642
	206.0000	386.610
	208.0000	386.579
	210.0000	386.567
	212.0000	386.556
	214.0000	386.544
	216.0000	386.541
	218.0000	386.537
	220.0000	386.534
	222.0000	386.637
	224.0000	386.740
	226.0000	386.843
	228.0000	386.695
	230.0000	386.546
	232.0000	386.398
	234.0000	386.490
	236.0000	386.582
	238.0000	386.674
	240.0000	386.734
	242.0000	386.793
	244.0000	386.853
	246.0000	386.787
	248.0000	386.721
	250.0000	386.655
	252.0000	386.472
	254.0000	386.290
	256.0000	386.107
	258.0000	386.133
	260.0000	386.158
	262.0000	386.184
	264.0000	386.487
	266.0000	386.791
	268.0000	387.094
	270.0000	386.903
	272.0000	386.713
	274.0000	386.522
	276.0000	386.442
	278.0000	386.363
	280.0000	386.283
	282.0000	386.372
	284.0000	386.460
	286.0000	386.549
	288.0000	386.224
	290.0000	385.900
	292.0000	385.575
	294.0000	385.601
	296.0000	385.626
	298.0000	385.652
	300.0000	385.699
	302.0000	385.746
	304.0000	385.793
	306.0000	386.053
	308.0000	386.314
	310.0000	386.574
	312.0000	386.313
	314.0000	386.053
	316.0000	385.792
	318.0000	386.037
	320.0000	386.283
	322.0000	386.528
	324.0000	386.450
	326.0000	386.371
	328.0000	386.293
	330.0000	386.077
	332.0000	385.860
	334.0000	385.644
	336.0000	385.714
	338.0000	385.785
	340.0000	385.855
	342.0000	385.764
	344.0000	385.673
	346.0000	385.582
	348.0000	385.542
	350.0000	385.501
	352.0000	385.461
	354.0000	385.628
	356.0000	385.796
	358.0000	385.963
	360.0000	385.890
	362.0000	385.817
	364.0000	385.744
	366.0000	385.852
	368.0000	385.959
	370.0000	386.067
