Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	12:42:54	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	410.485
	2.0000	410.485
	4.0000	410.485
	6.0000	410.412
	8.0000	410.340
	10.0000	410.267
	12.0000	410.156
	14.0000	410.045
	16.0000	409.934
	18.0000	409.970
	20.0000	410.006
	22.0000	410.042
	24.0000	409.861
	26.0000	409.679
	28.0000	409.498
	30.0000	409.410
	32.0000	409.323
	34.0000	409.235
	36.0000	409.168
	38.0000	409.101
	40.0000	409.034
	42.0000	409.096
	44.0000	409.159
	46.0000	409.221
	48.0000	409.208
	50.0000	409.194
	52.0000	409.181
	54.0000	409.224
	56.0000	409.268
	58.0000	409.311
	60.0000	409.179
	62.0000	409.048
	64.0000	408.916
	66.0000	408.757
	68.0000	408.598
	70.0000	408.439
	72.0000	408.373
	74.0000	408.306
	76.0000	408.240
	78.0000	408.193
	80.0000	408.146
	82.0000	408.099
	84.0000	408.332
	86.0000	408.565
	88.0000	408.798
	90.0000	408.688
	92.0000	408.577
	94.0000	408.467
	96.0000	408.438
	98.0000	408.409
	100.0000	408.380
	102.0000	408.358
	104.0000	408.337
	106.0000	408.315
	108.0000	408.227
	110.0000	408.138
	112.0000	408.050
	114.0000	407.951
	116.0000	407.851
	118.0000	407.752
	120.0000	407.746
	122.0000	407.740
	124.0000	407.734
	126.0000	407.719
	128.0000	407.704
	130.0000	407.689
	132.0000	407.600
	134.0000	407.511
	136.0000	407.422
	138.0000	407.293
	140.0000	407.165
	142.0000	407.036
	144.0000	407.165
	146.0000	407.294
	148.0000	407.423
	150.0000	407.523
	152.0000	407.623
	154.0000	407.723
	156.0000	407.643
	158.0000	407.563
	160.0000	407.483
	162.0000	407.327
	164.0000	407.171
	166.0000	407.015
	168.0000	407.119
	170.0000	407.224
	172.0000	407.328
	174.0000	407.289
	176.0000	407.249
	178.0000	407.210
	180.0000	407.407
	182.0000	407.604
	184.0000	407.801
	186.0000	407.876
	188.0000	407.951
	190.0000	408.026
	192.0000	407.832
	194.0000	407.639
	196.0000	407.445
	198.0000	407.360
	200.0000	407.275
	202.0000	407.190
	204.0000	407.047
	206.0000	406.903
	208.0000	406.760
	210.0000	407.163
	212.0000	407.566
	214.0000	407.969
	216.0000	407.550
	218.0000	407.131
	220.0000	406.712
	222.0000	406.634
	224.0000	406.555
	226.0000	406.477
	228.0000	406.682
	230.0000	406.887
	232.0000	407.092
	234.0000	406.916
	236.0000	406.740
	238.0000	406.564
	240.0000	406.478
	242.0000	406.391
	244.0000	406.305
	246.0000	406.202
	248.0000	406.099
	250.0000	405.996
	252.0000	405.809
	254.0000	405.623
	256.0000	405.436
	258.0000	405.926
	260.0000	406.415
	262.0000	406.905
	264.0000	406.725
	266.0000	406.546
	268.0000	406.366
	270.0000	406.224
	272.0000	406.082
	274.0000	405.940
	276.0000	405.800
	278.0000	405.660
	280.0000	405.520
	282.0000	405.707
	284.0000	405.894
	286.0000	406.081
	288.0000	406.163
	290.0000	406.246
	292.0000	406.328
	294.0000	405.801
	296.0000	405.273
	298.0000	404.746
	300.0000	404.884
	302.0000	405.022
	304.0000	405.160
	306.0000	405.070
	308.0000	404.981
	310.0000	404.891
	312.0000	404.677
	314.0000	404.462
	316.0000	404.248
	318.0000	404.540
	320.0000	404.831
	322.0000	405.123
	324.0000	405.122
	326.0000	405.122
	328.0000	405.121
	330.0000	405.198
	332.0000	405.274
	334.0000	405.351
	336.0000	405.154
	338.0000	404.956
	340.0000	404.759
	342.0000	404.804
	344.0000	404.850
	346.0000	404.895
	348.0000	404.808
	350.0000	404.721
	352.0000	404.634
	354.0000	404.659
	356.0000	404.683
	358.0000	404.708
	360.0000	404.578
	362.0000	404.449
	364.0000	404.319
	366.0000	404.511
	368.0000	404.703
	370.0000	404.895
