Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	16:30:24	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	79.285
	2.0000	79.285
	4.0000	79.285
	6.0000	79.231
	8.0000	79.178
	10.0000	79.124
	12.0000	79.003
	14.0000	78.883
	16.0000	78.762
	18.0000	78.814
	20.0000	78.866
	22.0000	78.918
	24.0000	78.951
	26.0000	78.985
	28.0000	79.018
	30.0000	78.971
	32.0000	78.924
	34.0000	78.877
	36.0000	78.771
	38.0000	78.665
	40.0000	78.559
	42.0000	78.634
	44.0000	78.709
	46.0000	78.784
	48.0000	78.842
	50.0000	78.900
	52.0000	78.958
	54.0000	78.918
	56.0000	78.878
	58.0000	78.838
	60.0000	78.649
	62.0000	78.459
	64.0000	78.270
	66.0000	78.320
	68.0000	78.369
	70.0000	78.419
	72.0000	78.392
	74.0000	78.364
	76.0000	78.337
	78.0000	78.367
	80.0000	78.396
	82.0000	78.426
	84.0000	78.490
	86.0000	78.555
	88.0000	78.619
	90.0000	78.522
	92.0000	78.426
	94.0000	78.329
	96.0000	78.250
	98.0000	78.171
	100.0000	78.092
	102.0000	78.173
	104.0000	78.255
	106.0000	78.336
	108.0000	78.308
	110.0000	78.280
	112.0000	78.252
	114.0000	78.341
	116.0000	78.430
	118.0000	78.519
	120.0000	78.462
	122.0000	78.405
	124.0000	78.348
	126.0000	78.391
	128.0000	78.433
	130.0000	78.476
	132.0000	78.467
	134.0000	78.459
	136.0000	78.450
	138.0000	78.423
	140.0000	78.397
	142.0000	78.370
	144.0000	78.234
	146.0000	78.097
	148.0000	77.961
	150.0000	78.105
	152.0000	78.249
	154.0000	78.393
	156.0000	78.265
	158.0000	78.137
	160.0000	78.009
	162.0000	77.869
	164.0000	77.728
	166.0000	77.588
	168.0000	77.760
	170.0000	77.931
	172.0000	78.103
	174.0000	78.036
	176.0000	77.968
	178.0000	77.901
	180.0000	77.896
	182.0000	77.892
	184.0000	77.887
	186.0000	77.883
	188.0000	77.878
	190.0000	77.874
	192.0000	77.889
	194.0000	77.903
	196.0000	77.918
	198.0000	77.875
	200.0000	77.833
	202.0000	77.790
	204.0000	77.782
	206.0000	77.774
	208.0000	77.766
	210.0000	77.805
	212.0000	77.844
	214.0000	77.883
	216.0000	78.001
	218.0000	78.118
	220.0000	78.236
	222.0000	78.181
	224.0000	78.127
	226.0000	78.072
	228.0000	78.087
	230.0000	78.102
	232.0000	78.117
	234.0000	77.993
	236.0000	77.868
	238.0000	77.744
	240.0000	77.766
	242.0000	77.788
	244.0000	77.810
	246.0000	77.492
	248.0000	77.174
	250.0000	76.856
	252.0000	77.169
	254.0000	77.481
	256.0000	77.794
	258.0000	77.879
	260.0000	77.963
	262.0000	78.048
	264.0000	77.858
	266.0000	77.668
	268.0000	77.478
	270.0000	77.530
	272.0000	77.583
	274.0000	77.635
	276.0000	77.607
	278.0000	77.579
	280.0000	77.551
	282.0000	77.567
	284.0000	77.584
	286.0000	77.600
	288.0000	77.463
	290.0000	77.327
	292.0000	77.190
	294.0000	77.250
	296.0000	77.310
	298.0000	77.370
	300.0000	77.405
	302.0000	77.441
	304.0000	77.476
	306.0000	77.361
	308.0000	77.245
	310.0000	77.130
	312.0000	77.289
	314.0000	77.447
	316.0000	77.606
	318.0000	77.516
	320.0000	77.425
	322.0000	77.335
	324.0000	77.260
	326.0000	77.184
	328.0000	77.109
	330.0000	77.147
	332.0000	77.186
	334.0000	77.224
	336.0000	77.310
	338.0000	77.395
	340.0000	77.481
	342.0000	77.335
	344.0000	77.189
	346.0000	77.043
	348.0000	77.048
	350.0000	77.052
	352.0000	77.057
	354.0000	77.073
	356.0000	77.089
	358.0000	77.105
	360.0000	76.968
	362.0000	76.831
	364.0000	76.694
	366.0000	76.841
	368.0000	76.987
	370.0000	77.134
