Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	16:20:06	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:330.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	1.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	9.622
	1.0000	9.724
	2.0000	9.749
	3.0000	9.771
	4.0000	9.766
	5.0000	9.743
	6.0000	9.742
	7.0000	9.689
	8.0000	9.687
	9.0000	9.709
	10.0000	9.695
	11.0000	9.657
	12.0000	9.724
	13.0000	9.757
	14.0000	9.706
	15.0000	9.688
	16.0000	9.756
	17.0000	9.675
	18.0000	9.736
	19.0000	9.729
	20.0000	9.702
	21.0000	9.683
	22.0000	9.695
	23.0000	9.676
	24.0000	9.715
	25.0000	9.712
	26.0000	9.724
	27.0000	9.656
	28.0000	9.809
	29.0000	9.678
	30.0000	9.672
	31.0000	9.748
	32.0000	9.795
	33.0000	9.664
	34.0000	9.688
	35.0000	9.821
	36.0000	9.725
	37.0000	9.674
	38.0000	9.743
	39.0000	9.706
	40.0000	9.739
	41.0000	9.757
	42.0000	9.800
	43.0000	9.699
	44.0000	9.795
	45.0000	9.718
	46.0000	9.701
	47.0000	9.765
	48.0000	9.683
	49.0000	9.687
	50.0000	9.660
	51.0000	9.736
	52.0000	9.693
	53.0000	9.621
	54.0000	9.716
	55.0000	9.702
	56.0000	9.744
	57.0000	9.717
	58.0000	9.732
	59.0000	9.687
	60.0000	9.730
	61.0000	9.693
	62.0000	9.704
	63.0000	9.672
	64.0000	9.613
	65.0000	9.721
	66.0000	9.721
	67.0000	9.711
	68.0000	9.747
	69.0000	9.746
	70.0000	9.701
	71.0000	9.660
	72.0000	9.711
	73.0000	9.656
	74.0000	9.754
	75.0000	9.666
	76.0000	9.671
	77.0000	9.649
	78.0000	9.693
	79.0000	9.660
	80.0000	9.692
	81.0000	9.741
	82.0000	9.663
	83.0000	9.681
	84.0000	9.739
	85.0000	9.700
	86.0000	9.626
	87.0000	9.707
	88.0000	9.686
	89.0000	9.671
	90.0000	9.677
	91.0000	9.655
	92.0000	9.635
	93.0000	9.704
	94.0000	9.669
	95.0000	9.662
	96.0000	9.674
	97.0000	9.658
	98.0000	9.744
	99.0000	9.698
	100.0000	9.671
	101.0000	9.728
	102.0000	9.714
	103.0000	9.728
	104.0000	9.664
	105.0000	9.670
	106.0000	9.636
	107.0000	9.678
	108.0000	9.703
	109.0000	9.692
	110.0000	9.701
	111.0000	9.651
	112.0000	9.711
	113.0000	9.741
	114.0000	9.733
	115.0000	9.707
	116.0000	9.649
	117.0000	9.670
	118.0000	9.669
	119.0000	9.681
	120.0000	9.652
	121.0000	9.670
	122.0000	9.693
	123.0000	9.666
	124.0000	9.676
	125.0000	9.651
	126.0000	9.669
	127.0000	9.708
	128.0000	9.661
	129.0000	9.724
	130.0000	9.677
	131.0000	9.660
	132.0000	9.679
	133.0000	9.694
	134.0000	9.664
	135.0000	9.695
	136.0000	9.621
	137.0000	9.698
	138.0000	9.662
	139.0000	9.674
	140.0000	9.676
	141.0000	9.567
	142.0000	9.670
	143.0000	9.648
	144.0000	9.626
	145.0000	9.714
	146.0000	9.667
	147.0000	9.633
	148.0000	9.713
	149.0000	9.645
	150.0000	9.721
	151.0000	9.669
	152.0000	9.684
	153.0000	9.638
	154.0000	9.742
	155.0000	9.626
	156.0000	9.653
	157.0000	9.596
	158.0000	9.585
	159.0000	9.713
	160.0000	9.627
	161.0000	9.636
	162.0000	9.713
	163.0000	9.617
	164.0000	9.669
	165.0000	9.683
	166.0000	9.602
	167.0000	9.678
	168.0000	9.659
	169.0000	9.715
	170.0000	9.629
	171.0000	9.669
	172.0000	9.659
	173.0000	9.661
	174.0000	9.684
	175.0000	9.659
	176.0000	9.595
	177.0000	9.655
	178.0000	9.759
	179.0000	9.732
	180.0000	9.564
	181.0000	9.692
	182.0000	9.661
	183.0000	9.712
	184.0000	9.601
	185.0000	9.687
