Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	15:49:02	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	367.200
	2.0000	367.200
	4.0000	367.200
	6.0000	366.959
	8.0000	366.717
	10.0000	366.476
	12.0000	366.323
	14.0000	366.169
	16.0000	366.016
	18.0000	366.225
	20.0000	366.433
	22.0000	366.642
	24.0000	366.303
	26.0000	365.964
	28.0000	365.625
	30.0000	365.841
	32.0000	366.056
	34.0000	366.272
	36.0000	366.054
	38.0000	365.835
	40.0000	365.617
	42.0000	365.561
	44.0000	365.506
	46.0000	365.450
	48.0000	365.402
	50.0000	365.354
	52.0000	365.306
	54.0000	365.623
	56.0000	365.941
	58.0000	366.258
	60.0000	366.361
	62.0000	366.463
	64.0000	366.566
	66.0000	366.452
	68.0000	366.338
	70.0000	366.224
	72.0000	366.123
	74.0000	366.022
	76.0000	365.921
	78.0000	365.856
	80.0000	365.790
	82.0000	365.725
	84.0000	365.784
	86.0000	365.842
	88.0000	365.901
	90.0000	365.666
	92.0000	365.431
	94.0000	365.196
	96.0000	365.061
	98.0000	364.927
	100.0000	364.792
	102.0000	365.023
	104.0000	365.254
	106.0000	365.485
	108.0000	365.500
	110.0000	365.514
	112.0000	365.529
	114.0000	365.828
	116.0000	366.128
	118.0000	366.427
	120.0000	366.180
	122.0000	365.932
	124.0000	365.685
	126.0000	365.530
	128.0000	365.376
	130.0000	365.221
	132.0000	365.147
	134.0000	365.073
	136.0000	364.999
	138.0000	365.153
	140.0000	365.307
	142.0000	365.461
	144.0000	365.462
	146.0000	365.464
	148.0000	365.465
	150.0000	365.396
	152.0000	365.328
	154.0000	365.259
	156.0000	365.124
	158.0000	364.988
	160.0000	364.853
	162.0000	365.002
	164.0000	365.150
	166.0000	365.299
	168.0000	365.311
	170.0000	365.322
	172.0000	365.334
	174.0000	365.392
	176.0000	365.451
	178.0000	365.509
	180.0000	365.142
	182.0000	364.775
	184.0000	364.408
	186.0000	364.439
	188.0000	364.470
	190.0000	364.501
	192.0000	364.633
	194.0000	364.765
	196.0000	364.897
	198.0000	364.730
	200.0000	364.563
	202.0000	364.396
	204.0000	364.421
	206.0000	364.447
	208.0000	364.472
	210.0000	364.481
	212.0000	364.490
	214.0000	364.499
	216.0000	364.578
	218.0000	364.656
	220.0000	364.735
	222.0000	364.670
	224.0000	364.604
	226.0000	364.539
	228.0000	364.799
	230.0000	365.060
	232.0000	365.320
	234.0000	365.263
	236.0000	365.205
	238.0000	365.148
	240.0000	364.958
	242.0000	364.769
	244.0000	364.579
	246.0000	364.518
	248.0000	364.456
	250.0000	364.395
	252.0000	364.421
	254.0000	364.448
	256.0000	364.474
	258.0000	364.692
	260.0000	364.910
	262.0000	365.128
	264.0000	364.974
	266.0000	364.819
	268.0000	364.665
	270.0000	364.539
	272.0000	364.412
	274.0000	364.286
	276.0000	364.203
	278.0000	364.120
	280.0000	364.037
	282.0000	364.072
	284.0000	364.106
	286.0000	364.141
	288.0000	364.102
	290.0000	364.063
	292.0000	364.024
	294.0000	364.078
	296.0000	364.132
	298.0000	364.186
	300.0000	364.045
	302.0000	363.904
	304.0000	363.763
	306.0000	363.820
	308.0000	363.876
	310.0000	363.933
	312.0000	364.071
	314.0000	364.208
	316.0000	364.346
	318.0000	364.039
	320.0000	363.732
	322.0000	363.425
	324.0000	363.830
	326.0000	364.236
	328.0000	364.641
	330.0000	364.364
	332.0000	364.087
	334.0000	363.810
	336.0000	363.910
	338.0000	364.011
	340.0000	364.111
	342.0000	364.126
	344.0000	364.141
	346.0000	364.156
	348.0000	364.055
	350.0000	363.953
	352.0000	363.852
	354.0000	364.044
	356.0000	364.236
	358.0000	364.428
	360.0000	364.191
	362.0000	363.955
	364.0000	363.718
	366.0000	363.590
	368.0000	363.463
	370.0000	363.335
