Data	Set	Name:	Wavelength	Pair	2
Analyst:	

Created:	14:26:19	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:549.0nm	EM:563.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	379.893
	2.0000	379.893
	4.0000	379.893
	6.0000	379.708
	8.0000	379.523
	10.0000	379.338
	12.0000	379.642
	14.0000	379.946
	16.0000	380.250
	18.0000	379.977
	20.0000	379.704
	22.0000	379.431
	24.0000	379.317
	26.0000	379.202
	28.0000	379.088
	30.0000	379.153
	32.0000	379.219
	34.0000	379.284
	36.0000	379.318
	38.0000	379.352
	40.0000	379.386
	42.0000	379.210
	44.0000	379.035
	46.0000	378.859
	48.0000	378.834
	50.0000	378.810
	52.0000	378.785
	54.0000	378.812
	56.0000	378.839
	58.0000	378.866
	60.0000	378.685
	62.0000	378.504
	64.0000	378.323
	66.0000	378.264
	68.0000	378.206
	70.0000	378.147
	72.0000	378.123
	74.0000	378.099
	76.0000	378.075
	78.0000	378.109
	80.0000	378.144
	82.0000	378.178
	84.0000	378.135
	86.0000	378.092
	88.0000	378.049
	90.0000	378.103
	92.0000	378.158
	94.0000	378.212
	96.0000	378.099
	98.0000	377.986
	100.0000	377.873
	102.0000	378.126
	104.0000	378.380
	106.0000	378.633
	108.0000	378.224
	110.0000	377.815
	112.0000	377.406
	114.0000	377.449
	116.0000	377.492
	118.0000	377.535
	120.0000	377.739
	122.0000	377.944
	124.0000	378.148
	126.0000	377.793
	128.0000	377.439
	130.0000	377.084
	132.0000	377.286
	134.0000	377.487
	136.0000	377.689
	138.0000	377.766
	140.0000	377.844
	142.0000	377.921
	144.0000	377.784
	146.0000	377.647
	148.0000	377.510
	150.0000	377.731
	152.0000	377.952
	154.0000	378.173
	156.0000	377.659
	158.0000	377.144
	160.0000	376.630
	162.0000	376.799
	164.0000	376.969
	166.0000	377.138
	168.0000	377.025
	170.0000	376.912
	172.0000	376.799
	174.0000	376.928
	176.0000	377.056
	178.0000	377.185
	180.0000	377.265
	182.0000	377.344
	184.0000	377.424
	186.0000	377.305
	188.0000	377.187
	190.0000	377.068
	192.0000	377.253
	194.0000	377.439
	196.0000	377.624
	198.0000	377.383
	200.0000	377.141
	202.0000	376.900
	204.0000	376.920
	206.0000	376.940
	208.0000	376.960
	210.0000	376.889
	212.0000	376.818
	214.0000	376.747
	216.0000	376.947
	218.0000	377.146
	220.0000	377.346
	222.0000	377.368
	224.0000	377.389
	226.0000	377.411
	228.0000	377.023
	230.0000	376.636
	232.0000	376.248
	234.0000	376.428
	236.0000	376.608
	238.0000	376.788
	240.0000	376.554
	242.0000	376.319
	244.0000	376.085
	246.0000	376.288
	248.0000	376.491
	250.0000	376.694
	252.0000	376.740
	254.0000	376.787
	256.0000	376.833
	258.0000	376.695
	260.0000	376.558
	262.0000	376.420
	264.0000	376.473
	266.0000	376.527
	268.0000	376.580
	270.0000	376.526
	272.0000	376.472
	274.0000	376.418
	276.0000	376.746
	278.0000	377.074
	280.0000	377.402
	282.0000	377.032
	284.0000	376.662
	286.0000	376.292
	288.0000	376.114
	290.0000	375.937
	292.0000	375.759
	294.0000	376.052
	296.0000	376.344
	298.0000	376.637
	300.0000	376.384
	302.0000	376.130
	304.0000	375.877
	306.0000	375.933
	308.0000	375.989
	310.0000	376.045
	312.0000	375.942
	314.0000	375.840
	316.0000	375.737
	318.0000	375.774
	320.0000	375.811
	322.0000	375.848
	324.0000	376.058
	326.0000	376.269
	328.0000	376.479
	330.0000	376.361
	332.0000	376.242
	334.0000	376.124
	336.0000	376.083
	338.0000	376.042
	340.0000	376.001
	342.0000	376.046
	344.0000	376.090
	346.0000	376.135
	348.0000	376.114
	350.0000	376.092
	352.0000	376.071
	354.0000	375.930
	356.0000	375.790
	358.0000	375.649
	360.0000	375.707
	362.0000	375.765
	364.0000	375.823
	366.0000	375.867
	368.0000	375.912
	370.0000	375.956
