Data	Set	Name:	Wavelength	Pair	1
Analyst:	

Created:	11:51:15	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:330.0nm	EM:520.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	1.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	-6136.938
	1.0000	15.910
	2.0000	15.808
	3.0000	15.803
	4.0000	15.795
	5.0000	15.840
	6.0000	15.829
	7.0000	15.814
	8.0000	15.720
	9.0000	15.756
	10.0000	15.769
	11.0000	15.714
	12.0000	15.728
	13.0000	15.843
	14.0000	15.807
	15.0000	15.813
	16.0000	15.748
	17.0000	15.745
	18.0000	15.792
	19.0000	15.708
	20.0000	15.753
	21.0000	15.758
	22.0000	15.786
	23.0000	15.742
	24.0000	15.773
	25.0000	15.725
	26.0000	15.763
	27.0000	15.807
	28.0000	15.720
	29.0000	15.775
	30.0000	15.764
	31.0000	15.773
	32.0000	15.767
	33.0000	15.763
	34.0000	15.721
	35.0000	15.751
	36.0000	15.752
	37.0000	15.730
	38.0000	15.747
	39.0000	15.792
	40.0000	15.711
	41.0000	15.763
	42.0000	15.786
	43.0000	15.716
	44.0000	15.590
	45.0000	15.814
	46.0000	15.757
	47.0000	15.771
	48.0000	15.732
	49.0000	15.688
	50.0000	15.729
	51.0000	15.804
	52.0000	15.632
	53.0000	15.776
	54.0000	15.676
	55.0000	15.672
	56.0000	15.704
	57.0000	15.746
	58.0000	15.788
	59.0000	15.753
	60.0000	15.664
	61.0000	15.671
	62.0000	15.675
	63.0000	15.800
	64.0000	15.713
	65.0000	15.731
	66.0000	15.767
	67.0000	15.695
	68.0000	15.747
	69.0000	15.681
	70.0000	15.738
	71.0000	15.692
	72.0000	15.618
	73.0000	15.743
	74.0000	15.662
	75.0000	15.746
	76.0000	15.601
	77.0000	15.754
	78.0000	15.637
	79.0000	15.639
	80.0000	15.743
	81.0000	15.596
	82.0000	15.717
	83.0000	15.701
	84.0000	15.725
	85.0000	15.591
	86.0000	15.691
	87.0000	15.757
	88.0000	15.608
	89.0000	15.730
	90.0000	15.638
	91.0000	15.608
	92.0000	15.719
	93.0000	15.634
	94.0000	15.646
	95.0000	15.754
	96.0000	15.682
	97.0000	15.720
	98.0000	15.714
	99.0000	15.675
	100.0000	15.688
	101.0000	15.593
	102.0000	15.779
	103.0000	15.712
	104.0000	15.684
	105.0000	15.716
	106.0000	15.695
	107.0000	15.733
	108.0000	15.703
	109.0000	15.716
	110.0000	15.606
	111.0000	15.579
	112.0000	15.699
	113.0000	15.679
	114.0000	15.723
	115.0000	15.659
	116.0000	15.682
	117.0000	15.746
	118.0000	15.559
	119.0000	15.731
	120.0000	15.755
	121.0000	15.741
	122.0000	15.630
	123.0000	15.690
	124.0000	15.564
	125.0000	15.660
	126.0000	15.695
	127.0000	15.653
	128.0000	15.634
	129.0000	15.579
	130.0000	15.695
	131.0000	15.634
	132.0000	15.605
	133.0000	15.729
	134.0000	15.716
	135.0000	15.660
	136.0000	15.699
	137.0000	15.669
	138.0000	15.719
	139.0000	15.622
	140.0000	15.560
	141.0000	15.644
	142.0000	15.634
	143.0000	15.624
	144.0000	15.682
	145.0000	15.652
	146.0000	15.613
	147.0000	15.686
	148.0000	15.662
	149.0000	15.576
	150.0000	15.604
	151.0000	15.613
	152.0000	15.639
	153.0000	15.525
	154.0000	15.669
	155.0000	15.686
	156.0000	15.636
	157.0000	15.588
	158.0000	15.668
	159.0000	15.714
	160.0000	15.618
	161.0000	15.619
	162.0000	15.525
	163.0000	15.705
	164.0000	15.610
	165.0000	15.602
	166.0000	15.573
	167.0000	15.597
	168.0000	15.593
	169.0000	15.697
	170.0000	15.549
	171.0000	15.643
	172.0000	15.615
	173.0000	15.636
	174.0000	15.643
	175.0000	15.592
	176.0000	15.619
	177.0000	15.690
	178.0000	15.566
	179.0000	15.582
	180.0000	15.692
	181.0000	15.560
	182.0000	15.634
	183.0000	15.615
	184.0000	15.554
	185.0000	15.626
