Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	15:28:21	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	85.611
	2.0000	85.611
	4.0000	85.611
	6.0000	85.535
	8.0000	85.459
	10.0000	85.383
	12.0000	85.249
	14.0000	85.116
	16.0000	84.982
	18.0000	84.992
	20.0000	85.001
	22.0000	85.011
	24.0000	85.087
	26.0000	85.162
	28.0000	85.238
	30.0000	85.145
	32.0000	85.053
	34.0000	84.960
	36.0000	85.000
	38.0000	85.039
	40.0000	85.079
	42.0000	85.014
	44.0000	84.948
	46.0000	84.883
	48.0000	84.851
	50.0000	84.819
	52.0000	84.787
	54.0000	84.630
	56.0000	84.472
	58.0000	84.315
	60.0000	84.501
	62.0000	84.688
	64.0000	84.874
	66.0000	84.788
	68.0000	84.702
	70.0000	84.616
	72.0000	84.650
	74.0000	84.684
	76.0000	84.718
	78.0000	84.811
	80.0000	84.904
	82.0000	84.997
	84.0000	84.993
	86.0000	84.990
	88.0000	84.986
	90.0000	84.935
	92.0000	84.884
	94.0000	84.833
	96.0000	85.042
	98.0000	85.250
	100.0000	85.459
	102.0000	85.361
	104.0000	85.263
	106.0000	85.165
	108.0000	85.025
	110.0000	84.885
	112.0000	84.745
	114.0000	84.767
	116.0000	84.789
	118.0000	84.811
	120.0000	84.692
	122.0000	84.574
	124.0000	84.455
	126.0000	84.432
	128.0000	84.410
	130.0000	84.387
	132.0000	84.266
	134.0000	84.146
	136.0000	84.025
	138.0000	84.096
	140.0000	84.166
	142.0000	84.237
	144.0000	84.219
	146.0000	84.201
	148.0000	84.183
	150.0000	84.263
	152.0000	84.342
	154.0000	84.422
	156.0000	84.425
	158.0000	84.427
	160.0000	84.430
	162.0000	84.169
	164.0000	83.907
	166.0000	83.646
	168.0000	83.850
	170.0000	84.053
	172.0000	84.257
	174.0000	84.121
	176.0000	83.986
	178.0000	83.850
	180.0000	83.998
	182.0000	84.145
	184.0000	84.293
	186.0000	84.317
	188.0000	84.340
	190.0000	84.364
	192.0000	84.271
	194.0000	84.178
	196.0000	84.085
	198.0000	83.996
	200.0000	83.908
	202.0000	83.819
	204.0000	83.837
	206.0000	83.854
	208.0000	83.872
	210.0000	83.915
	212.0000	83.957
	214.0000	84.000
	216.0000	83.976
	218.0000	83.952
	220.0000	83.928
	222.0000	83.978
	224.0000	84.029
	226.0000	84.079
	228.0000	84.024
	230.0000	83.969
	232.0000	83.914
	234.0000	83.857
	236.0000	83.801
	238.0000	83.744
	240.0000	83.658
	242.0000	83.571
	244.0000	83.485
	246.0000	83.664
	248.0000	83.843
	250.0000	84.022
	252.0000	83.778
	254.0000	83.534
	256.0000	83.290
	258.0000	83.415
	260.0000	83.540
	262.0000	83.665
	264.0000	83.684
	266.0000	83.702
	268.0000	83.721
	270.0000	83.647
	272.0000	83.574
	274.0000	83.500
	276.0000	83.681
	278.0000	83.861
	280.0000	84.042
	282.0000	83.853
	284.0000	83.663
	286.0000	83.474
	288.0000	83.288
	290.0000	83.103
	292.0000	82.917
	294.0000	83.056
	296.0000	83.194
	298.0000	83.333
	300.0000	83.474
	302.0000	83.616
	304.0000	83.757
	306.0000	83.685
	308.0000	83.613
	310.0000	83.541
	312.0000	83.417
	314.0000	83.292
	316.0000	83.168
	318.0000	83.150
	320.0000	83.133
	322.0000	83.115
	324.0000	83.189
	326.0000	83.264
	328.0000	83.338
	330.0000	83.201
	332.0000	83.065
	334.0000	82.928
	336.0000	83.011
	338.0000	83.095
	340.0000	83.178
	342.0000	83.159
	344.0000	83.140
	346.0000	83.121
	348.0000	82.997
	350.0000	82.872
	352.0000	82.748
	354.0000	82.737
	356.0000	82.725
	358.0000	82.714
	360.0000	82.760
	362.0000	82.807
	364.0000	82.853
	366.0000	83.054
	368.0000	83.255
	370.0000	83.456
