Data	Set	Name:	Wavelength	Pair	3
Analyst:	

Created:	14:05:38	03/20/15
Data:	Original

Instrument	Type:	RF-5301PC
Wavelength:	EX:648.0nm	EM:668.0nm
Slit	Width:	EX:5.0nm	EM:5.0nm
Acquisition	Ra	2.000	Seconds
Reaction	Time:	600.000	Seconds
Sensitivity:	High
Response	Time:	Auto	
Shutter	Mode:	Auto,	Closed

	Time(sec)	Intensity
	0.0000	100.853
	2.0000	100.853
	4.0000	100.853
	6.0000	100.765
	8.0000	100.678
	10.0000	100.590
	12.0000	100.608
	14.0000	100.625
	16.0000	100.643
	18.0000	100.617
	20.0000	100.592
	22.0000	100.566
	24.0000	100.626
	26.0000	100.687
	28.0000	100.747
	30.0000	100.699
	32.0000	100.650
	34.0000	100.602
	36.0000	100.540
	38.0000	100.477
	40.0000	100.415
	42.0000	100.374
	44.0000	100.332
	46.0000	100.291
	48.0000	100.265
	50.0000	100.240
	52.0000	100.214
	54.0000	100.265
	56.0000	100.315
	58.0000	100.366
	60.0000	100.138
	62.0000	99.911
	64.0000	99.683
	66.0000	99.841
	68.0000	100.000
	70.0000	100.158
	72.0000	100.191
	74.0000	100.224
	76.0000	100.257
	78.0000	100.204
	80.0000	100.151
	82.0000	100.098
	84.0000	100.186
	86.0000	100.273
	88.0000	100.361
	90.0000	100.398
	92.0000	100.436
	94.0000	100.473
	96.0000	100.395
	98.0000	100.317
	100.0000	100.239
	102.0000	100.043
	104.0000	99.846
	106.0000	99.650
	108.0000	99.611
	110.0000	99.572
	112.0000	99.533
	114.0000	99.610
	116.0000	99.688
	118.0000	99.765
	120.0000	99.626
	122.0000	99.488
	124.0000	99.349
	126.0000	99.477
	128.0000	99.606
	130.0000	99.734
	132.0000	99.709
	134.0000	99.685
	136.0000	99.660
	138.0000	99.624
	140.0000	99.589
	142.0000	99.553
	144.0000	99.488
	146.0000	99.423
	148.0000	99.358
	150.0000	99.414
	152.0000	99.470
	154.0000	99.526
	156.0000	99.392
	158.0000	99.257
	160.0000	99.123
	162.0000	99.149
	164.0000	99.175
	166.0000	99.201
	168.0000	99.060
	170.0000	98.918
	172.0000	98.777
	174.0000	98.769
	176.0000	98.761
	178.0000	98.753
	180.0000	99.022
	182.0000	99.291
	184.0000	99.560
	186.0000	99.459
	188.0000	99.358
	190.0000	99.257
	192.0000	99.221
	194.0000	99.186
	196.0000	99.150
	198.0000	99.216
	200.0000	99.283
	202.0000	99.349
	204.0000	99.166
	206.0000	98.983
	208.0000	98.800
	210.0000	98.912
	212.0000	99.023
	214.0000	99.135
	216.0000	98.913
	218.0000	98.692
	220.0000	98.470
	222.0000	98.413
	224.0000	98.356
	226.0000	98.299
	228.0000	98.445
	230.0000	98.592
	232.0000	98.738
	234.0000	98.593
	236.0000	98.447
	238.0000	98.302
	240.0000	98.261
	242.0000	98.220
	244.0000	98.179
	246.0000	98.219
	248.0000	98.260
	250.0000	98.300
	252.0000	98.256
	254.0000	98.211
	256.0000	98.167
	258.0000	98.298
	260.0000	98.428
	262.0000	98.559
	264.0000	98.372
	266.0000	98.186
	268.0000	97.999
	270.0000	98.034
	272.0000	98.070
	274.0000	98.105
	276.0000	98.049
	278.0000	97.992
	280.0000	97.936
	282.0000	97.893
	284.0000	97.849
	286.0000	97.806
	288.0000	97.841
	290.0000	97.877
	292.0000	97.912
	294.0000	97.910
	296.0000	97.907
	298.0000	97.905
	300.0000	97.816
	302.0000	97.727
	304.0000	97.638
	306.0000	97.622
	308.0000	97.607
	310.0000	97.591
	312.0000	97.652
	314.0000	97.713
	316.0000	97.774
	318.0000	97.836
	320.0000	97.897
	322.0000	97.959
	324.0000	97.873
	326.0000	97.787
	328.0000	97.701
	330.0000	97.665
	332.0000	97.628
	334.0000	97.592
	336.0000	97.538
	338.0000	97.483
	340.0000	97.429
	342.0000	97.275
	344.0000	97.121
	346.0000	96.967
	348.0000	96.971
	350.0000	96.974
	352.0000	96.978
	354.0000	97.162
	356.0000	97.346
	358.0000	97.530
	360.0000	97.461
	362.0000	97.391
	364.0000	97.322
	366.0000	97.300
	368.0000	97.277
	370.0000	97.255
