"Time.sec.","Intensity"
1238,485.715
1240,485.747
1242,485.274
1244,484.802
1246,484.329
1248,484.786
1250,485.243
1252,485.7
1254,485.267
1256,484.833
1258,484.4
1260,484.452
1262,484.504
1264,484.556
1266,484.506
1268,484.455
1270,484.405
1272,484.108
1274,483.812
1276,483.515
1278,483.656
1280,483.797
1282,483.938
1284,483.926
1286,483.915
1288,483.903
1290,483.653
1292,483.403
1294,483.153
1296,483.259
1298,483.364
1300,483.47
1302,483.184
1304,482.897
1306,482.611
1308,482.61
1310,482.61
1312,482.609
1314,482.712
1316,482.815
1318,482.918
1320,482.451
1322,481.983
1324,481.516
1326,481.759
1328,482.002
1330,482.245
1332,482.164
1334,482.084
1336,482.003
1338,481.878
1340,481.752
1342,481.627
1344,481.582
1346,481.538
1348,481.493
1350,481.213
1352,480.932
1354,480.652
1356,480.873
1358,481.093
1360,481.314
1362,481.201
1364,481.087
1366,480.974
1368,480.809
1370,480.643
1372,480.478
1374,480.603
1376,480.728
1378,480.853
1380,480.748
1382,480.642
1384,480.537
1386,480.305
1388,480.074
1390,479.842
1392,479.794
1394,479.745
1396,479.697
1398,479.754
1400,479.811
1402,479.868
1404,479.673
1406,479.479
1408,479.284
1410,479.429
1412,479.573
1414,479.718
1416,479.529
1418,479.339
1420,479.15
1422,478.967
1424,478.784
1426,478.601
1428,478.686
1430,478.77
1432,478.855
1434,478.626
1436,478.396
1438,478.167
1440,478.226
1442,478.284
1444,478.343
1446,477.842
1448,477.34
1450,476.839
1452,477.154
1454,477.468
1456,477.783
1458,477.572
1460,477.36
1462,477.149
1464,477.134
1466,477.118
1468,477.103
1470,477.035
1472,476.967
1474,476.899
1476,476.507
1478,476.114
1480,475.722
1482,475.934
1484,476.146
1486,476.358
1488,476.459
1490,476.559
1492,476.66
1494,476.315
1496,475.971
1498,475.626
1500,475.792
1800,470.235
1802,470.235
1804,470.235
1806,470.711
1808,471.188
1810,471.664
1812,471.608
1814,471.552
1816,471.496
1818,471.325
1820,471.155
1822,470.984
1824,470.736
1826,470.487
1828,470.239
1830,470.467
1832,470.695
1834,470.923
1836,470.705
1838,470.487
1840,470.269
1842,470.159
1844,470.05
1846,469.94
1848,470.031
1850,470.122
1852,470.213
1854,470.075
1856,469.937
1858,469.799
1860,469.813
1862,469.826
1864,469.84
1866,469.647
1868,469.453
1870,469.26
1872,469.106
1874,468.952
1876,468.798
1878,468.716
1880,468.633
1882,468.551
1884,468.563
1886,468.574
1888,468.586
1890,468.677
1892,468.767
1894,468.858
1896,468.626
1898,468.395
1900,468.163
1902,468.182
1904,468.202
1906,468.221
1908,467.728
1910,467.234
1912,466.741
1914,467.023
1916,467.305
1918,467.587
1920,467.793
1922,467.999
1924,468.205
1926,467.71
1928,467.215
1930,466.72
1932,466.837
1934,466.954
1936,467.071
1938,467
1940,466.93
1942,466.859
1944,466.723
1946,466.587
1948,466.451
1950,466.012
1952,465.573
1954,465.134
1956,465.244
1958,465.355
1960,465.465
1962,465.665
1964,465.866
1966,466.066
1968,465.855
1970,465.643
1972,465.432
1974,465.466
1976,465.499
1978,465.533
1980,465.312
1982,465.09
1984,464.869
1986,464.904
1988,464.938
1990,464.973
1992,464.753
1994,464.534
1996,464.314
1998,464.155
2000,463.997
2002,463.838
2004,464.321
2006,464.803
2008,465.286
2010,464.979
2012,464.673
2014,464.366
2016,464.254
2018,464.143
2020,464.031
2022,463.879
2024,463.726
2026,463.574
2028,463.54
2030,463.506
2032,463.472
2034,463.581
2036,463.691
2038,463.8
2040,463.557
2042,463.313
2044,463.07
2046,462.858
2048,462.646
2050,462.434
2052,462.406
2054,462.377
2056,462.349
2058,462.376
2060,462.402
2062,462.429
2064,462.385
2066,462.342
2068,462.298
2070,461.988
2072,461.679
2074,461.369
2076,461.481
2078,461.594
2080,461.706
2082,461.524
2084,461.341
2086,461.159
2088,461.104
2090,461.05
2092,460.995
2094,461.054
2096,461.113
2098,461.172
2100,461.093
2102,461.015
2104,460.936
2106,460.956
2108,460.975
2110,460.995
2112,460.829
2114,460.662
2116,460.496
2118,460.557
2120,460.619
2122,460.68
2124,460.436
2126,460.193
2128,459.949
2130,459.904
2132,459.858
2134,459.813
2136,459.68
2138,459.547
2140,459.414
2142,459.56
2144,459.707
2146,459.853
2148,459.614
2150,459.376
2152,459.137
2154,459.212
2156,459.286
2158,459.361
2160,459.423
2162,459.484
2164,459.546
2166,459.144
2168,458.743
2170,458.341
2172,458.57
2174,458.798
2176,459.027
2178,458.758
2180,458.489
2182,458.22
2184,458.213
2186,458.205
2188,458.198
2190,457.939
2192,457.68
2194,457.421
2196,457.414
2198,457.407
2200,457.4
2202,457.348
2204,457.296
2206,457.244
2208,457.249
2210,457.253
2212,457.258
2214,456.974
2216,456.689
2218,456.405
2220,456.474
2222,456.544
2224,456.613
2226,456.469
2228,456.325
2230,456.181
2232,456.307
2234,456.433
2236,456.559
2238,456.466
2240,456.373
2242,456.28
2244,456.5
2246,456.719
2248,456.939
2250,456.421
2252,455.902
2254,455.384
2256,455.545
2258,455.706
2260,455.867
2262,455.726
2264,455.584
2266,455.443
2268,455.374
2270,455.306
2272,455.237
2274,455.35
2276,455.464
2278,455.577
2280,455.264
2282,454.951
2284,454.638
2286,454.535
2288,454.432
2290,454.329
2292,454.37
2294,454.411
2296,454.452
2298,454.539
2300,454.627
2302,454.714
2304,454.625
2306,454.536
2308,454.447
2310,454.319
2312,454.191
2314,454.063
2316,453.917
2318,453.77
2320,453.624
2322,453.752
2324,453.879
2326,454.007
2328,453.863
2330,453.719
2332,453.575
2334,453.428
2336,453.282
2338,453.135
2340,453.243
2342,453.352
2344,453.46
2346,453.082
2348,452.703
2350,452.325
2352,452.416
2354,452.506
2356,452.597
2358,452.632
2360,452.666
2362,452.701
2364,452.663
2366,452.624
2368,452.586
2370,452.151
2372,451.715
2374,451.28
2376,451.706
2378,452.133
2380,452.559
2382,452.49
2384,452.42
2386,452.351
2388,452.202
2390,452.053
2392,451.904
2394,451.767
2396,451.63
2398,451.493
2400,451.229
2700,450.237
2702,450.237
2704,450.237
2706,449.927
2708,449.616
2710,449.306
2712,449.152
2714,448.999
2716,448.845
2718,448.427
2720,448.009
2722,447.591
2724,447.746
2726,447.9
2728,448.055
2730,447.986
2732,447.918
2734,447.849
2736,447.674
2738,447.499
2740,447.324
2742,447.615
2744,447.906
2746,448.197
2748,447.781
2750,447.364
2752,446.948
2754,446.952
2756,446.957
2758,446.961
2760,446.748
2762,446.536
2764,446.323
2766,446.556
2768,446.788
2770,447.021
2772,446.865
2774,446.71
2776,446.554
2778,446.37
2780,446.187
2782,446.003
2784,446.108
2786,446.214
2788,446.319
2790,446.203
2792,446.086
2794,445.97
2796,445.717
2798,445.465
2800,445.212
2802,445.287
2804,445.361
2806,445.436
2808,445.192
2810,444.947
2812,444.703
2814,444.657
2816,444.611
2818,444.565
2820,444.537
2822,444.509
2824,444.481
2826,444.645
2828,444.808
2830,444.972
2832,444.933
2834,444.894
2836,444.855
2838,444.63
2840,444.405
2842,444.18
2844,444.048
2846,443.917
2848,443.785
2850,443.965
2852,444.146
2854,444.326
2856,444.118
2858,443.909
2860,443.701
2862,443.871
2864,444.04
2866,444.21
2868,443.751
2870,443.293
2872,442.834
2874,442.709
2876,442.583
2878,442.458
2880,442.577
2882,442.695
2884,442.814
2886,442.813
2888,442.812
2890,442.811
2892,442.666
2894,442.52
2896,442.375
2898,442.414
2900,442.453
2902,442.492
2904,442.278
2906,442.065
2908,441.851
2910,441.733
2912,441.615
2914,441.497
2916,441.516
2918,441.535
2920,441.554
2922,441.5
2924,441.447
2926,441.393
2928,441.407
2930,441.422
2932,441.436
2934,441.389
2936,441.341
2938,441.294
2940,441.177
2942,441.061
2944,440.944
2946,440.743
2948,440.541
2950,440.34
2952,440.461
2954,440.581
2956,440.702
2958,440.72
2960,440.739
2962,440.757
2964,440.493
2966,440.23
2968,439.966
2970,439.998
2972,440.03
2974,440.062
2976,439.929
2978,439.796
2980,439.663
2982,439.599
2984,439.536
2986,439.472
2988,439.493
2990,439.515
2992,439.536
2994,439.386
2996,439.236
2998,439.086
3000,439.283
3002,439.479
3004,439.676
3006,439.346
3008,439.015
3010,438.685
3012,438.731
3014,438.778
3016,438.824
3018,438.66
3020,438.495
3022,438.331
3024,438.687
3026,439.042
3028,439.398
3030,439.195
3032,438.992
3034,438.789
3036,438.555
3038,438.321
3040,438.087
3042,437.928
3044,437.77
3046,437.611
3048,437.555
3050,437.499
3052,437.443
3054,437.611
3056,437.78
3058,437.948
3060,437.896
3062,437.845
3064,437.793
3066,437.547
3068,437.301
3070,437.055
3072,437.11
3074,437.166
3076,437.221
3078,437.084
3080,436.946
3082,436.809
3084,436.668
3086,436.528
3088,436.387
3090,436.516
3092,436.645
3094,436.774
3096,436.659
3098,436.544
3100,436.429
3102,436.253
3104,436.078
3106,435.902
3108,436.058
3110,436.213
3112,436.369
3114,436.014
3116,435.659
3118,435.304
3120,435.331
3122,435.359
3124,435.386
3126,435.439
3128,435.491
3130,435.544
3132,435.494
3134,435.445
3136,435.395
3138,435.29
3140,435.186
3142,435.081
3144,435.066
3146,435.05
3148,435.035
3150,434.991
3152,434.948
3154,434.904
3156,434.63
3158,434.355
3160,434.081
3162,434.377
3164,434.673
3166,434.969
3168,434.738
3170,434.508
3172,434.277
3174,434.324
3176,434.37
3178,434.417
3180,434.354
3182,434.292
3184,434.229
3186,434.226
3188,434.222
3190,434.219
3192,433.886
3194,433.552
3196,433.219
3198,433.439
3200,433.659
3202,433.879
3204,433.863
3206,433.848
3208,433.832
3210,433.573
3212,433.313
3214,433.054
3216,432.949
3218,432.844
3220,432.739
3222,432.665
3224,432.592
3226,432.518
3228,432.729
3230,432.94
3232,433.151
3234,433.022
3236,432.894
3238,432.765
3240,432.674
3242,432.583
3244,432.492
3246,432.273
3248,432.053
3250,431.834
3252,431.739
3254,431.644
3256,431.549
3258,431.557
3260,431.566
3262,431.574
3264,431.565
3266,431.555
3268,431.546
3270,431.443
3272,431.34
3274,431.237
3276,431.213
3278,431.19
3280,431.166
3282,431.033
3284,430.9
3286,430.767
3288,430.718
3290,430.67
3292,430.621
3294,430.642
3296,430.664
3298,430.685
3300,430.762
3600,430.206
3602,430.206
3604,430.206
3606,430.204
3608,430.201
3610,430.199
3612,430.16
3614,430.122
3616,430.083
3618,429.91
3620,429.737
3622,429.564
3624,429.258
3626,428.952
3628,428.646
3630,428.674
3632,428.702
3634,428.73
3636,428.851
3638,428.973
3640,429.094
3642,429.026
3644,428.958
3646,428.89
3648,428.696
3650,428.503
3652,428.309
3654,428.317
3656,428.325
3658,428.333
3660,428.032
3662,427.731
3664,427.43
3666,427.606
3668,427.781
3670,427.957
3672,428.03
3674,428.104
3676,428.177
3678,427.995
3680,427.812
3682,427.63
3684,427.187
3686,426.745
3688,426.302
3690,426.656
3692,427.01
3694,427.364
3696,427.378
3698,427.392
3700,427.406
3702,427.2
3704,426.993
3706,426.787
3708,426.698
3710,426.609
3712,426.52
3714,426.52
3716,426.521
3718,426.521
3720,426.259
3722,425.996
3724,425.734
3726,425.799
3728,425.865
3730,425.93
3732,426.008
3734,426.086
3736,426.164
3738,426.087
3740,426.009
3742,425.932
3744,425.911
3746,425.889
3748,425.868
3750,425.729
3752,425.591
3754,425.452
3756,425.285
3758,425.117
3760,424.95
3762,425.021
3764,425.092
3766,425.163
3768,425.077
3770,424.992
3772,424.906
3774,425.132
3776,425.358
3778,425.584
3780,425.078
3782,424.571
3784,424.065
3786,424.068
3788,424.07
3790,424.073
3792,424.078
3794,424.082
3796,424.087
3798,424.138
3800,424.188
3802,424.239
3804,424.092
3806,423.945
3808,423.798
3810,423.856
3812,423.915
3814,423.973
3816,423.676
3818,423.38
3820,423.083
3822,423.288
3824,423.493
3826,423.698
3828,423.306
3830,422.915
3832,422.523
3834,422.724
3836,422.924
3838,423.125
3840,423.015
3842,422.904
3844,422.794
3846,422.626
3848,422.457
3850,422.289
3852,422.462
3854,422.635
3856,422.808
3858,422.613
3860,422.418
3862,422.223
3864,422.163
3866,422.103
3868,422.043
3870,422.083
3872,422.124
3874,422.164
3876,422.135
3878,422.107
3880,422.078
3882,422.167
3884,422.257
3886,422.346
3888,421.966
3890,421.586
3892,421.206
3894,421.433
3896,421.661
3898,421.888
3900,421.696
3902,421.503
3904,421.311
3906,421.103
3908,420.894
3910,420.686
3912,420.778
3914,420.87
3916,420.962
3918,421.024
3920,421.087
3922,421.149
3924,420.902
3926,420.654
3928,420.407
3930,420.516
3932,420.624
3934,420.733
3936,420.508
3938,420.282
3940,420.057
3942,420.112
3944,420.166
3946,420.221
3948,420.063
3950,419.906
3952,419.748
3954,419.862
3956,419.975
3958,420.089
3960,420.108
3962,420.128
3964,420.147
3966,419.774
3968,419.401
3970,419.028
3972,419.243
3974,419.459
3976,419.674
3978,419.513
3980,419.353
3982,419.192
3984,419.078
3986,418.965
3988,418.851
3990,418.966
3992,419.08
3994,419.195
3996,419.335
3998,419.476
4000,419.616
4002,419.462
4004,419.309
4006,419.155
4008,418.921
4010,418.687
4012,418.453
4014,418.316
4016,418.18
4018,418.043
4020,418.269
4022,418.496
4024,418.722
4026,418.585
4028,418.448
4030,418.311
4032,418.366
4034,418.42
4036,418.475
4038,418.159
4040,417.842
4042,417.526
4044,417.604
4046,417.682
4048,417.76
4050,417.956
4052,418.151
4054,418.347
4056,417.999
4058,417.65
4060,417.302
4062,417.048
4064,416.795
4066,416.541
4068,416.972
4070,417.403
4072,417.834
4074,417.504
4076,417.173
4078,416.843
4080,416.79
4082,416.737
4084,416.684
4086,416.453
4088,416.223
4090,415.992
4092,416.102
4094,416.213
4096,416.323
4098,416.304
4100,416.286
4102,416.267
4104,416.386
4106,416.504
4108,416.623
4110,416.405
4112,416.188
4114,415.97
4116,415.964
4118,415.958
4120,415.952
4122,415.919
4124,415.886
4126,415.853
4128,415.752
4130,415.652
4132,415.551
4134,415.492
4136,415.433
4138,415.374
4140,415.5
4142,415.627
4144,415.753
4146,415.496
4148,415.24
4150,414.983
4152,414.918
4154,414.852
4156,414.787
4158,414.7
4160,414.613
4162,414.526
4164,414.526
4166,414.526
4168,414.526
4170,414.47
4172,414.413
4174,414.357
4176,414.184
4178,414.012
4180,413.839
4182,413.694
4184,413.55
4186,413.405
4188,413.644
4190,413.884
4192,414.123
4194,414.06
4196,413.996
4198,413.933
4200,413.806
4500,413.416
4502,413.416
4504,413.416
4506,413.646
4508,413.877
4510,414.107
4512,414.099
4514,414.091
4516,414.083
4518,414.029
4520,413.974
4522,413.92
4524,413.79
4526,413.659
4528,413.529
4530,413.384
4532,413.238
4534,413.093
4536,413.068
4538,413.043
4540,413.018
4542,413.075
4544,413.131
4546,413.188
4548,412.905
4550,412.621
4552,412.338
4554,412.335
4556,412.332
4558,412.329
4560,412.367
4562,412.404
4564,412.442
4566,412.324
4568,412.205
4570,412.087
4572,412.155
4574,412.223
4576,412.291
4578,412.102
4580,411.912
4582,411.723
4584,411.501
4586,411.28
4588,411.058
4590,411.374
4592,411.69
4594,412.006
4596,411.79
4598,411.574
4600,411.358
4602,411.423
4604,411.489
4606,411.554
4608,411.365
4610,411.177
4612,410.988
4614,411.133
4616,411.279
4618,411.424
4620,411.213
4622,411.003
4624,410.792
4626,410.622
4628,410.453
4630,410.283
4632,410.309
4634,410.335
4636,410.361
4638,410.429
4640,410.496
4642,410.564
4644,410.387
4646,410.21
4648,410.033
4650,410.086
4652,410.139
4654,410.192
4656,410.127
4658,410.062
4660,409.997
4662,410.053
4664,410.109
4666,410.165
4668,409.863
4670,409.562
4672,409.26
4674,409.223
4676,409.186
4678,409.149
4680,409.279
4682,409.408
4684,409.538
4686,409.244
4688,408.951
4690,408.657
4692,408.639
4694,408.621
4696,408.603
4698,408.602
4700,408.6
4702,408.599
4704,408.65
4706,408.701
4708,408.752
4710,408.484
4712,408.217
4714,407.949
4716,407.987
4718,408.026
4720,408.064
4722,408.347
4724,408.63
4726,408.913
4728,408.499
4730,408.085
4732,407.671
4734,407.694
4736,407.717
4738,407.74
4740,407.755
4742,407.771
4744,407.786
4746,407.955
4748,408.124
4750,408.293
4752,408.032
4754,407.77
4756,407.509
4758,407.488
4760,407.467
4762,407.446
4764,407.653
4766,407.859
4768,408.066
4770,407.736
4772,407.406
4774,407.076
4776,406.929
4778,406.782
4780,406.635
4782,406.85
4784,407.066
4786,407.281
4788,406.976
4790,406.671
4792,406.366
4794,406.405
4796,406.445
4798,406.484
4800,406.196
4802,405.909
4804,405.621
4806,405.802
4808,405.982
4810,406.163
4812,406.058
4814,405.953
4816,405.848
4818,405.929
4820,406.011
4822,406.092
4824,405.91
4826,405.728
4828,405.546
4830,405.395
4832,405.245
4834,405.094
4836,405.226
4838,405.357
4840,405.489
4842,405.295
4844,405.101
4846,404.907
4848,405.163
4850,405.418
4852,405.674
4854,405.32
4856,404.966
4858,404.612
4860,404.763
4862,404.915
4864,405.066
4866,404.973
4868,404.879
4870,404.786
4872,404.981
4874,405.175
4876,405.37
4878,405.148
4880,404.925
4882,404.703
4884,404.45
4886,404.198
4888,403.945
4890,404.097
4892,404.25
4894,404.402
4896,404.379
4898,404.355
4900,404.332
4902,404.047
4904,403.763
4906,403.478
4908,403.774
4910,404.071
4912,404.367
4914,404.212
4916,404.057
4918,403.902
4920,403.788
4922,403.674
4924,403.56
4926,403.586
4928,403.611
4930,403.637
4932,403.375
4934,403.114
4936,402.852
4938,402.884
4940,402.917
4942,402.949
4944,402.863
4946,402.776
4948,402.69
4950,402.843
4952,402.996
4954,403.149
4956,403.107
4958,403.064
4960,403.022
4962,402.905
4964,402.787
4966,402.67
4968,402.813
4970,402.955
4972,403.098
4974,402.865
4976,402.631
4978,402.398
4980,402.443
4982,402.488
4984,402.533
4986,402.248
4988,401.964
4990,401.679
4992,401.877
4994,402.076
4996,402.274
4998,402.126
5000,401.979
5002,401.831
5004,401.685
5006,401.54
5008,401.394
5010,401.661
5012,401.927
5014,402.194
5016,401.812
5018,401.429
5020,401.047
5022,401.226
5024,401.406
5026,401.585
5028,401.383
5030,401.18
5032,400.978
5034,401.079
5036,401.181
5038,401.282
5040,401.513
5042,401.744
5044,401.975
5046,401.692
5048,401.41
5050,401.127
5052,400.986
5054,400.844
5056,400.703
5058,400.462
5060,400.22
5062,399.979
5064,400.216
5066,400.452
5068,400.689
5070,400.504
5072,400.319
5074,400.134
5076,400.189
5078,400.243
5080,400.298
5082,400.175
5084,400.051
5086,399.928
5088,399.812
5090,399.696
5092,399.58
5094,399.535
5096,399.49
5098,399.445
5100,399.658
5400,335.633
5402,335.633
5404,335.633
5406,357.187
5408,378.742
5410,400.296
5412,400.018
5414,399.741
5416,399.463
5418,399.504
5420,399.546
5422,399.587
5424,399.312
5426,399.036
5428,398.761
5430,398.831
5432,398.9
5434,398.97
5436,399.031
5438,399.091
5440,399.152
5442,399.269
5444,399.386
5446,399.503
5448,399.302
5450,399.1
5452,398.899
5454,398.897
5456,398.896
5458,398.894
5460,398.77
5462,398.647
5464,398.523
5466,398.576
5468,398.628
5470,398.681
5472,398.478
5474,398.276
5476,398.073
5478,397.997
5480,397.922
5482,397.846
5484,398.082
5486,398.317
5488,398.553
5490,398.311
5492,398.07
5494,397.828
5496,398.097
5498,398.365
5500,398.634
5502,398.17
5504,397.705
5506,397.241
5508,397.25
5510,397.259
5512,397.268
5514,397.136
5516,397.004
5518,396.872
5520,397.097
5522,397.323
5524,397.548
5526,397.317
5528,397.087
5530,396.856
5532,397.004
5534,397.151
5536,397.299
5538,396.948
5540,396.597
5542,396.246
5544,396.471
5546,396.695
5548,396.92
5550,396.859
5552,396.798
5554,396.737
5556,396.416
5558,396.094
5560,395.773
5562,395.734
5564,395.696
5566,395.657
5568,395.777
5570,395.896
5572,396.016
5574,395.805
5576,395.594
5578,395.383
5580,395.576
5582,395.768
5584,395.961
5586,395.969
5588,395.977
5590,395.985
5592,395.868
5594,395.751
5596,395.634
5598,395.769
5600,395.904
5602,396.039
5604,395.94
5606,395.84
5608,395.741
5610,395.643
5612,395.544
5614,395.446
5616,395.218
5618,394.99
5620,394.762
5622,394.9
5624,395.039
5626,395.177
5628,394.943
5630,394.71
5632,394.476
5634,394.321
5636,394.167
5638,394.012
5640,393.971
5642,393.929
5644,393.888
5646,393.8
5648,393.713
5650,393.625
5652,393.848
5654,394.07
5656,394.293
5658,394.341
5660,394.389
5662,394.437
5664,394.227
5666,394.017
5668,393.807
5670,393.834
5672,393.862
5674,393.889
5676,393.721
5678,393.553
5680,393.385
5682,393.601
5684,393.818
5686,394.034
5688,393.771
5690,393.508
5692,393.245
5694,393.323
5696,393.401
5698,393.479
5700,393.359
5702,393.239
5704,393.119
5706,393.131
5708,393.142
5710,393.154
5712,393.083
5714,393.011
5716,392.94
5718,392.93
5720,392.92
5722,392.91
5724,392.748
5726,392.587
5728,392.425
5730,392.405
5732,392.386
5734,392.366
5736,392.581
5738,392.797
5740,393.012
5742,392.71
5744,392.409
5746,392.107
5748,392.208
5750,392.308
5752,392.409
5754,392.553
5756,392.697
5758,392.841
5760,392.607
5762,392.374
5764,392.14
5766,392.042
5768,391.944
5770,391.846
5772,391.939
5774,392.031
5776,392.124
5778,391.942
5780,391.76
5782,391.578
5784,391.697
5786,391.817
5788,391.936
5790,391.718
5792,391.499
5794,391.281
5796,391.312
5798,391.342
5800,391.373
5802,391.514
5804,391.656
5806,391.797
5808,391.488
5810,391.18
5812,390.871
5814,390.746
5816,390.62
5818,390.495
5820,390.653
5822,390.812
5824,390.97
5826,390.941
5828,390.913
5830,390.884
5832,390.764
5834,390.643
5836,390.523
5838,390.523
5840,390.522
5842,390.522
5844,390.321
5846,390.119
5848,389.918
5850,390.225
5852,390.533
5854,390.84
5856,390.855
5858,390.871
5860,390.886
5862,390.531
5864,390.177
5866,389.822
5868,389.82
5870,389.819
5872,389.817
5874,389.871
5876,389.924
5878,389.978
