"Time.sec.","Intensity"
1024,176.304
1026,175.997
1028,175.69
1030,175.383
1032,175.461
1034,175.538
1036,175.616
1038,175.654
1040,175.693
1042,175.731
1044,175.579
1046,175.427
1048,175.275
1050,175.194
1052,175.112
1054,175.031
1056,174.945
1058,174.858
1060,174.772
1062,174.707
1064,174.643
1066,174.578
1068,174.638
1070,174.698
1072,174.758
1074,174.67
1076,174.583
1078,174.495
1080,174.371
1082,174.246
1084,174.122
1086,174.179
1088,174.237
1090,174.294
1092,174.074
1094,173.855
1096,173.635
1098,173.487
1100,173.34
1102,173.192
1104,173.349
1106,173.506
1108,173.663
1110,173.413
1112,173.163
1114,172.913
1116,172.922
1118,172.931
1120,172.94
1122,172.668
1124,172.397
1126,172.125
1128,172.221
1130,172.317
1132,172.413
1134,172.421
1136,172.428
1138,172.436
1140,172.33
1142,172.224
1144,172.118
1146,172.06
1148,172.001
1150,171.943
1152,171.702
1154,171.46
1156,171.219
1158,171.356
1160,171.492
1162,171.629
1164,171.395
1166,171.16
1168,170.926
1170,171.04
1172,171.155
1174,171.269
1176,171.07
1178,170.87
1180,170.671
1182,170.52
1184,170.37
1186,170.219
1188,170.094
1190,169.969
1192,169.844
1194,169.951
1196,170.058
1198,170.165
1200,170.136
1202,170.107
1204,170.078
1206,170.031
1208,169.983
1210,169.936
1212,169.603
1214,169.27
1216,168.937
1218,169.177
1220,169.417
1222,169.657
1224,169.567
1226,169.478
1228,169.388
1230,169.357
1232,169.325
1234,169.294
1236,169.276
1238,169.259
1240,169.241
1242,168.779
1244,168.317
1246,167.855
1248,168.012
1250,168.17
1252,168.327
1254,168.4
1256,168.474
1258,168.547
1260,168.368
1262,168.188
1264,168.009
1266,167.965
1268,167.922
1270,167.878
1272,167.761
1274,167.643
1276,167.526
1278,167.396
1280,167.266
1282,167.136
1284,166.947
1286,166.759
1288,166.57
1290,166.702
1292,166.834
1294,166.966
1296,166.982
1298,166.998
1300,167.014
1302,166.803
1304,166.591
1306,166.38
1308,166.369
1310,166.358
1312,166.347
1314,166.491
1316,166.635
1318,166.779
1320,166.547
1322,166.316
1324,166.084
1326,166.063
1328,166.041
1330,166.02
1332,165.785
1334,165.549
1336,165.314
1338,165.441
1340,165.568
1342,165.695
1344,165.553
1346,165.41
1348,165.268
1350,165.307
1352,165.347
1354,165.386
1356,165.342
1358,165.297
1360,165.253
1362,164.86
1364,164.466
1366,164.073
1368,164.301
1370,164.529
1372,164.757
1374,164.576
1376,164.395
1378,164.214
1380,164.161
1382,164.107
1384,164.054
1386,164.229
1388,164.404
1390,164.579
1392,164.208
1394,163.838
1396,163.467
1398,163.41
1400,163.354
1402,163.297
1404,163.207
1406,163.118
1408,163.028
1410,163.24
1412,163.452
1414,163.664
1416,163.615
1418,163.565
1420,163.516
1422,163.28
1424,163.044
1426,162.808
1428,162.714
1430,162.62
1432,162.526
1434,162.505
1436,162.484
1438,162.463
1440,162.373
1442,162.284
1444,162.194
1446,162.193
1448,162.191
1450,162.19
1452,162.127
1454,162.065
1456,162.002
1458,161.873
1460,161.743
1462,161.614
1464,161.72
1466,161.826
1468,161.932
1470,161.619
1472,161.305
1474,160.992
1476,161.044
1478,161.097
1480,161.149
1482,161.181
1484,161.213
1486,161.245
1488,161
1490,160.754
1492,160.509
1494,160.477
1496,160.445
1498,160.413
1500,160.17
1800,155.307
1802,155.307
1804,155.307
1806,155.067
1808,154.828
1810,154.588
1812,154.703
1814,154.819
1816,154.934
1818,155.193
1820,155.453
1822,155.712
1824,155.367
1826,155.021
1828,154.676
1830,154.724
1832,154.772
1834,154.82
1836,154.612
1838,154.403
1840,154.195
1842,154.252
1844,154.31
1846,154.367
1848,154.263
1850,154.158
1852,154.054
1854,153.984
1856,153.915
1858,153.845
1860,153.958
1862,154.072
1864,154.185
1866,153.726
1868,153.266
1870,152.807
1872,152.964
1874,153.122
1876,153.279
1878,153.328
1880,153.377
1882,153.426
1884,153.115
1886,152.804
1888,152.493
1890,152.692
1892,152.892
1894,153.091
1896,152.927
1898,152.763
1900,152.599
1902,152.451
1904,152.304
1906,152.156
1908,152.179
1910,152.202
1912,152.225
1914,152.003
1916,151.782
1918,151.56
1920,151.714
1922,151.867
1924,152.021
1926,151.894
1928,151.767
1930,151.64
1932,151.6
1934,151.561
1936,151.521
1938,151.453
1940,151.386
1942,151.318
1944,151.397
1946,151.475
1948,151.554
1950,151.369
1952,151.185
1954,151
1956,150.943
1958,150.885
1960,150.828
1962,150.641
1964,150.455
1966,150.268
1968,150.294
1970,150.32
1972,150.346
1974,150.304
1976,150.262
1978,150.22
1980,150.158
1982,150.095
1984,150.033
1986,149.958
1988,149.884
1990,149.809
1992,149.747
1994,149.684
1996,149.622
1998,149.508
2000,149.393
2002,149.279
2004,149.348
2006,149.417
2008,149.486
2010,149.365
2012,149.243
2014,149.122
2016,149.028
2018,148.933
2020,148.839
2022,148.823
2024,148.808
2026,148.792
2028,148.775
2030,148.758
2032,148.741
2034,148.485
2036,148.229
2038,147.973
2040,148.074
2042,148.174
2044,148.275
2046,148.247
2048,148.22
2050,148.192
2052,148.135
2054,148.079
2056,148.022
2058,147.903
2060,147.784
2062,147.665
2064,147.686
2066,147.707
2068,147.728
2070,147.649
2072,147.571
2074,147.492
2076,147.295
2078,147.099
2080,146.902
2082,146.927
2084,146.953
2086,146.978
2088,146.99
2090,147.003
2092,147.015
2094,147.066
2096,147.116
2098,147.167
2100,147.109
2102,147.052
2104,146.994
2106,146.971
2108,146.949
2110,146.926
2112,146.744
2114,146.563
2116,146.381
2118,146.334
2120,146.288
2122,146.241
2124,146.454
2126,146.668
2128,146.881
2130,146.583
2132,146.286
2134,145.988
2136,145.846
2138,145.704
2140,145.562
2142,145.651
2144,145.741
2146,145.83
2148,145.687
2150,145.543
2152,145.4
2154,145.22
2156,145.041
2158,144.861
2160,145.144
2162,145.427
2164,145.71
2166,145.303
2168,144.897
2170,144.49
2172,144.542
2174,144.593
2176,144.645
2178,144.737
2180,144.828
2182,144.92
2184,144.783
2186,144.646
2188,144.509
2190,144.557
2192,144.606
2194,144.654
2196,144.738
2198,144.822
2200,144.906
2202,144.714
2204,144.522
2206,144.33
2208,144.205
2210,144.079
2212,143.954
2214,143.838
2216,143.721
2218,143.605
2220,143.755
2222,143.905
2224,144.055
2226,143.846
2228,143.638
2230,143.429
2232,143.258
2234,143.086
2236,142.915
2238,143.025
2240,143.136
2242,143.246
2244,143.256
2246,143.265
2248,143.275
2250,143.016
2252,142.758
2254,142.499
2256,142.593
2258,142.687
2260,142.781
2262,142.916
2264,143.052
2266,143.187
2268,142.887
2270,142.587
2272,142.287
2274,142.201
2276,142.114
2278,142.028
2280,142.063
2282,142.099
2284,142.134
2286,142.167
2288,142.201
2290,142.234
2292,142.124
2294,142.014
2296,141.904
2298,141.838
2300,141.773
2302,141.707
2304,141.793
2306,141.879
2308,141.965
2310,141.792
2312,141.618
2314,141.445
2316,141.367
2318,141.289
2320,141.211
2322,141.124
2324,141.037
2326,140.95
2328,141.019
2330,141.088
2332,141.157
2334,141.034
2336,140.912
2338,140.789
2340,140.947
2342,141.106
2344,141.264
2346,141.096
2348,140.928
2350,140.76
2352,140.616
2354,140.473
2356,140.329
2358,140.226
2360,140.123
2362,140.02
2364,140.064
2366,140.107
2368,140.151
2370,140.439
2372,140.728
2374,141.016
2376,140.774
2378,140.533
2380,140.291
2382,140.006
2384,139.721
2386,139.436
2388,139.477
2390,139.517
2392,139.558
2394,139.565
2396,139.571
2398,139.578
2400,139.709
2700,136.673
2702,136.673
2704,136.673
2706,136.369
2708,136.064
2710,135.76
2712,135.767
2714,135.774
2716,135.781
2718,135.786
2720,135.791
2722,135.796
2724,135.663
2726,135.531
2728,135.398
2730,135.672
2732,135.946
2734,136.22
2736,135.913
2738,135.607
2740,135.3
2742,135.426
2744,135.552
2746,135.678
2748,135.365
2750,135.052
2752,134.739
2754,135.062
2756,135.385
2758,135.708
2760,135.394
2762,135.079
2764,134.765
2766,135.021
2768,135.278
2770,135.534
2772,135.167
2774,134.8
2776,134.433
2778,134.645
2780,134.856
2782,135.068
2784,135.211
2786,135.353
2788,135.496
2790,135.091
2792,134.685
2794,134.28
2796,134.259
2798,134.238
2800,134.217
2802,134.199
2804,134.182
2806,134.164
2808,134.223
2810,134.281
2812,134.34
2814,134.275
2816,134.211
2818,134.146
2820,134.019
2822,133.891
2824,133.764
2826,133.72
2828,133.676
2830,133.632
2832,133.581
2834,133.53
2836,133.479
2838,133.448
2840,133.416
2842,133.385
2844,133.29
2846,133.195
2848,133.1
2850,133.145
2852,133.191
2854,133.236
2856,133.246
2858,133.257
2860,133.267
2862,133.304
2864,133.342
2866,133.379
2868,133.095
2870,132.812
2872,132.528
2874,132.682
2876,132.836
2878,132.99
2880,132.901
2882,132.811
2884,132.722
2886,132.69
2888,132.658
2890,132.626
2892,132.56
2894,132.493
2896,132.427
2898,132.707
2900,132.987
2902,133.267
2904,132.93
2906,132.593
2908,132.256
2910,132.025
2912,131.795
2914,131.564
2916,131.826
2918,132.087
2920,132.349
2922,132.17
2924,131.99
2926,131.811
2928,131.881
2930,131.952
2932,132.022
2934,131.925
2936,131.828
2938,131.731
2940,131.52
2942,131.309
2944,131.098
2946,130.972
2948,130.846
2950,130.72
2952,130.905
2954,131.089
2956,131.274
2958,131.362
2960,131.451
2962,131.539
2964,131.484
2966,131.43
2968,131.375
2970,131.16
2972,130.944
2974,130.729
2976,130.649
2978,130.568
2980,130.488
2982,130.628
2984,130.767
2986,130.907
2988,130.776
2990,130.646
2992,130.515
2994,130.324
2996,130.134
2998,129.943
3000,129.803
3002,129.663
3004,129.523
3006,129.815
3008,130.106
3010,130.398
3012,130.316
3014,130.233
3016,130.151
3018,129.969
3020,129.787
3022,129.605
3024,129.742
3026,129.879
3028,130.016
3030,129.763
3032,129.51
3034,129.257
3036,129.439
3038,129.621
3040,129.803
3042,129.706
3044,129.608
3046,129.511
3048,129.308
3050,129.105
3052,128.902
3054,128.955
3056,129.009
3058,129.062
3060,129.186
3062,129.311
3064,129.435
3066,129.221
3068,129.006
3070,128.792
3072,128.745
3074,128.697
3076,128.65
3078,128.631
3080,128.613
3082,128.594
3084,128.539
3086,128.484
3088,128.429
3090,128.479
3092,128.53
3094,128.58
3096,128.54
3098,128.5
3100,128.46
3102,128.417
3104,128.373
3106,128.33
3108,128.148
3110,127.965
3112,127.783
3114,127.747
3116,127.71
3118,127.674
3120,127.707
3122,127.741
3124,127.774
3126,127.757
3128,127.741
3130,127.724
3132,127.578
3134,127.433
3136,127.287
3138,127.56
3140,127.832
3142,128.105
3144,127.902
3146,127.699
3148,127.496
3150,127.535
3152,127.573
3154,127.612
3156,127.406
3158,127.2
3160,126.994
3162,127.011
3164,127.029
3166,127.046
3168,127.025
3170,127.003
3172,126.982
3174,126.936
3176,126.889
3178,126.843
3180,126.867
3182,126.891
3184,126.915
3186,126.833
3188,126.75
3190,126.668
3192,126.739
3194,126.811
3196,126.882
3198,126.771
3200,126.661
3202,126.55
3204,126.513
3206,126.477
3208,126.44
3210,126.468
3212,126.496
3214,126.524
3216,126.35
3218,126.175
3220,126.001
3222,126.051
3224,126.1
3226,126.15
3228,126.114
3230,126.078
3232,126.042
3234,125.818
3236,125.593
3238,125.369
3240,125.478
3242,125.586
3244,125.695
3246,125.682
3248,125.668
3250,125.655
3252,125.531
3254,125.407
3256,125.283
3258,125.219
3260,125.154
3262,125.09
3264,125.065
3266,125.039
3268,125.014
3270,125.045
3272,125.075
3274,125.106
3276,124.97
3278,124.835
3280,124.699
3282,124.872
3284,125.046
3286,125.219
3288,125.087
3290,124.954
3292,124.822
3294,124.54
3296,124.259
3298,123.977
3300,124.177
3600,123.617
3602,123.617
3604,123.617
3606,123.742
3608,123.867
3610,123.992
3612,123.869
3614,123.745
3616,123.622
3618,123.484
3620,123.347
3622,123.209
3624,123.011
3626,122.813
3628,122.615
3630,122.802
3632,122.989
3634,123.176
3636,122.94
3638,122.705
3640,122.469
3642,122.722
3644,122.975
3646,123.228
3648,122.97
3650,122.711
3652,122.453
3654,122.49
3656,122.528
3658,122.565
3660,122.718
3662,122.87
3664,123.023
3666,122.717
3668,122.412
3670,122.106
3672,122.077
3674,122.049
3676,122.02
3678,122.037
3680,122.054
3682,122.071
3684,122.222
3686,122.374
3688,122.525
3690,122.455
3692,122.386
3694,122.316
3696,122.018
3698,121.721
3700,121.423
3702,121.566
3704,121.709
3706,121.852
3708,121.866
3710,121.88
3712,121.894
3714,121.805
3716,121.717
3718,121.628
3720,121.432
3722,121.235
3724,121.039
3726,121.202
3728,121.365
3730,121.528
3732,121.314
3734,121.101
3736,120.887
3738,120.879
3740,120.871
3742,120.863
3744,121.074
3746,121.286
3748,121.497
3750,121.386
3752,121.276
3754,121.165
3756,121.098
3758,121.032
3760,120.965
3762,120.783
3764,120.602
3766,120.42
3768,120.593
3770,120.765
3772,120.938
3774,120.93
3776,120.922
3778,120.914
3780,120.917
3782,120.919
3784,120.922
3786,120.754
3788,120.585
3790,120.417
3792,120.569
3794,120.721
3796,120.873
3798,120.551
3800,120.23
3802,119.908
3804,119.819
3806,119.729
3808,119.64
3810,119.611
3812,119.581
3814,119.552
3816,119.632
3818,119.711
3820,119.791
3822,119.645
3824,119.5
3826,119.354
3828,119.499
3830,119.644
3832,119.789
3834,119.726
3836,119.663
3838,119.6
3840,119.281
3842,118.963
3844,118.644
3846,118.93
3848,119.215
3850,119.501
3852,119.398
3854,119.296
3856,119.193
3858,119.269
3860,119.346
3862,119.422
3864,119.307
3866,119.192
3868,119.077
3870,119.163
3872,119.248
3874,119.334
3876,119.323
3878,119.312
3880,119.301
3882,119.389
3884,119.476
3886,119.564
3888,119.348
3890,119.131
3892,118.915
3894,118.814
3896,118.712
3898,118.611
3900,118.448
3902,118.286
3904,118.123
3906,118.318
3908,118.514
3910,118.709
3912,118.765
3914,118.821
3916,118.877
3918,118.524
3920,118.17
3922,117.817
3924,117.96
3926,118.102
3928,118.245
3930,118.358
3932,118.471
3934,118.584
3936,118.398
3938,118.212
3940,118.026
3942,117.926
3944,117.825
3946,117.725
3948,117.749
3950,117.774
3952,117.798
3954,117.795
3956,117.791
3958,117.788
3960,117.538
3962,117.288
3964,117.038
3966,117.2
3968,117.361
3970,117.523
3972,117.246
3974,116.968
3976,116.691
3978,116.991
3980,117.29
3982,117.59
3984,117.681
3986,117.772
3988,117.863
3990,117.586
3992,117.308
3994,117.031
3996,117.019
3998,117.006
4000,116.994
4002,117.142
4004,117.291
4006,117.439
4008,117.431
4010,117.424
4012,117.416
4014,117.293
4016,117.169
4018,117.046
4020,116.87
4022,116.693
4024,116.517
4026,116.456
4028,116.396
4030,116.335
4032,116.416
4034,116.496
4036,116.577
4038,116.43
4040,116.282
4042,116.135
4044,116.01
4046,115.884
4048,115.759
4050,115.961
4052,116.162
4054,116.364
4056,116.37
4058,116.377
4060,116.383
4062,116.212
4064,116.041
4066,115.87
4068,115.918
4070,115.967
4072,116.015
4074,116.148
4076,116.28
4078,116.413
4080,116.335
4082,116.256
4084,116.178
4086,115.925
4088,115.673
4090,115.42
4092,115.472
4094,115.524
4096,115.576
4098,115.583
4100,115.59
4102,115.597
4104,115.652
4106,115.706
4108,115.761
4110,115.779
4112,115.798
4114,115.816
4116,115.674
4118,115.533
4120,115.391
4122,115.473
4124,115.554
4126,115.636
4128,115.635
4130,115.634
4132,115.633
4134,115.408
4136,115.184
4138,114.959
4140,114.96
4142,114.961
4144,114.962
4146,115.001
4148,115.039
4150,115.078
4152,115.033
4154,114.989
4156,114.944
4158,114.776
4160,114.608
4162,114.44
4164,114.659
4166,114.878
4168,115.097
4170,114.911
4172,114.724
4174,114.538
4176,114.664
4178,114.791
4180,114.917
4182,114.76
4184,114.603
4186,114.446
4188,114.415
4190,114.383
4192,114.352
4194,114.272
4196,114.192
4198,114.112
4200,113.932
4500,114.072
4502,114.072
4504,114.072
4506,113.847
4508,113.623
4510,113.398
4512,113.533
4514,113.668
4516,113.803
4518,113.645
4520,113.487
4522,113.329
4524,113.33
4526,113.332
4528,113.333
4530,113.42
4532,113.506
4534,113.593
4536,113.549
4538,113.505
4540,113.461
4542,113.452
4544,113.444
4546,113.435
4548,113.406
4550,113.378
4552,113.349
4554,113.358
4556,113.367
4558,113.376
4560,113.208
4562,113.039
4564,112.871
4566,112.918
4568,112.965
4570,113.012
4572,113.029
4574,113.046
4576,113.063
4578,113.054
4580,113.046
4582,113.037
4584,113.07
4586,113.102
4588,113.135
4590,113.026
4592,112.918
4594,112.809
4596,112.655
4598,112.5
4600,112.346
4602,112.511
4604,112.677
4606,112.842
4608,112.772
4610,112.701
4612,112.631
4614,112.526
4616,112.42
4618,112.315
4620,112.301
4622,112.286
4624,112.272
4626,112.301
4628,112.329
4630,112.358
4632,112.139
4634,111.921
4636,111.702
4638,111.804
4640,111.906
4642,112.008
4644,112.032
4646,112.057
4648,112.081
4650,112.159
4652,112.236
4654,112.314
4656,112.174
4658,112.034
4660,111.894
4662,111.814
4664,111.733
4666,111.653
4668,111.439
4670,111.225
4672,111.011
4674,111.188
4676,111.364
4678,111.541
4680,111.358
4682,111.174
4684,110.991
4686,111.149
4688,111.306
4690,111.464
4692,111.368
4694,111.273
4696,111.177
4698,111.237
4700,111.298
4702,111.358
4704,111.384
4706,111.409
4708,111.435
4710,111.236
4712,111.037
4714,110.838
4716,110.927
4718,111.016
4720,111.105
4722,111.133
4724,111.16
4726,111.188
4728,111.055
4730,110.921
4732,110.788
4734,110.686
4736,110.584
4738,110.482
4740,110.679
4742,110.876
4744,111.073
4746,111.028
4748,110.984
4750,110.939
4752,110.739
4754,110.539
4756,110.339
4758,110.461
4760,110.583
4762,110.705
4764,110.718
4766,110.732
4768,110.745
4770,110.553
4772,110.361
4774,110.169
4776,110.21
4778,110.251
4780,110.292
4782,110.425
4784,110.558
4786,110.691
4788,110.592
4790,110.493
4792,110.394
4794,110.269
4796,110.144
4798,110.019
4800,109.99
4802,109.96
4804,109.931
4806,109.904
4808,109.877
4810,109.85
4812,109.831
4814,109.812
4816,109.793
4818,109.744
4820,109.696
4822,109.647
4824,109.649
4826,109.65
4828,109.652
4830,109.579
4832,109.506
4834,109.433
4836,109.466
4838,109.499
4840,109.532
4842,109.405
4844,109.277
4846,109.15
4848,109.222
4850,109.293
4852,109.365
4854,109.42
4856,109.474
4858,109.529
4860,109.494
4862,109.46
4864,109.425
4866,109.488
4868,109.55
4870,109.613
4872,109.425
4874,109.236
4876,109.048
4878,109.044
4880,109.041
4882,109.037
4884,109.062
4886,109.088
4888,109.113
4890,109.081
4892,109.049
4894,109.017
4896,109.132
4898,109.248
4900,109.363
4902,109.302
4904,109.24
4906,109.179
4908,108.901
4910,108.624
4912,108.346
4914,108.484
4916,108.622
4918,108.76
4920,108.871
4922,108.981
4924,109.092
4926,108.817
4928,108.541
4930,108.266
4932,108.19
4934,108.115
4936,108.039
4938,108.08
4940,108.122
4942,108.163
4944,108.253
4946,108.344
4948,108.434
4950,108.492
4952,108.551
4954,108.609
4956,108.468
4958,108.328
4960,108.187
4962,108.068
4964,107.949
4966,107.83
4968,107.999
4970,108.169
4972,108.338
4974,108.239
4976,108.141
4978,108.042
4980,108.026
4982,108.009
4984,107.993
4986,107.923
4988,107.853
4990,107.783
4992,107.793
4994,107.804
4996,107.814
4998,107.816
5000,107.818
5002,107.82
5004,107.716
5006,107.613
5008,107.509
5010,107.403
5012,107.297
5014,107.191
5016,107.292
5018,107.394
5020,107.495
5022,107.372
5024,107.249
5026,107.126
5028,107.376
5030,107.625
5032,107.875
5034,107.723
5036,107.572
5038,107.42
5040,107.434
5042,107.449
5044,107.463
5046,107.378
5048,107.293
5050,107.208
5052,107.238
5054,107.268
5056,107.298
5058,107.279
5060,107.26
5062,107.241
5064,107.159
5066,107.078
5068,106.996
5070,107.118
5072,107.24
5074,107.362
5076,107.132
5078,106.903
5080,106.673
5082,106.795
5084,106.917
5086,107.039
5088,106.963
5090,106.886
5092,106.81
5094,106.781
5096,106.753
5098,106.724
5100,106.776
5400,106.962
5402,106.962
5404,106.962
5406,106.704
5408,106.445
5410,106.187
5412,106.176
5414,106.166
5416,106.155
5418,106.041
5420,105.926
5422,105.812
5424,106.023
5426,106.235
5428,106.446
5430,106.253
5432,106.061
5434,105.868
5436,105.923
5438,105.979
5440,106.034
5442,106
5444,105.967
5446,105.933
5448,105.901
5450,105.868
5452,105.836
5454,105.85
5456,105.865
5458,105.879
5460,105.842
5462,105.805
5464,105.768
5466,105.639
5468,105.509
5470,105.38
5472,105.528
5474,105.677
5476,105.825
5478,105.593
5480,105.362
5482,105.13
5484,105.085
5486,105.041
5488,104.996
5490,105.228
5492,105.461
5494,105.693
5496,105.488
5498,105.282
5500,105.077
5502,105.155
5504,105.233
5506,105.311
5508,105.28
5510,105.248
5512,105.217
5514,105.262
5516,105.308
5518,105.353
5520,105.31
5522,105.268
5524,105.225
5526,105.12
5528,105.016
5530,104.911
5532,104.995
5534,105.079
5536,105.163
5538,105.222
5540,105.281
5542,105.34
5544,105.171
5546,105.001
5548,104.832
5550,104.774
5552,104.715
5554,104.657
5556,104.875
5558,105.093
5560,105.311
5562,105.229
5564,105.147
5566,105.065
5568,104.973
5570,104.88
5572,104.788
5574,104.635
5576,104.482
5578,104.329
5580,104.136
5582,103.944
5584,103.751
5586,103.974
5588,104.198
5590,104.421
5592,104.434
5594,104.448
5596,104.461
5598,104.508
5600,104.555
5602,104.602
5604,104.601
5606,104.601
5608,104.6
5610,104.507
5612,104.415
5614,104.322
5616,104.25
5618,104.177
5620,104.105
5622,104.105
5624,104.104
5626,104.104
5628,103.963
5630,103.823
5632,103.682
5634,103.904
5636,104.127
5638,104.349
5640,104.273
5642,104.197
5644,104.121
5646,104.252
5648,104.383
5650,104.514
5652,104.441
5654,104.368
5656,104.295
5658,104.206
5660,104.117
5662,104.028
5664,103.817
5666,103.606
5668,103.395
5670,103.29
5672,103.185
5674,103.08
5676,103.342
5678,103.603
5680,103.865
5682,103.797
5684,103.729
5686,103.661
5688,103.698
5690,103.736
5692,103.773
5694,103.504
5696,103.235
5698,102.966
5700,102.962
5702,102.958
5704,102.954
5706,103.154
5708,103.355
5710,103.555
5712,103.473
5714,103.391
5716,103.309
5718,103.299
5720,103.289
5722,103.279
5724,103.255
5726,103.23
5728,103.206
5730,103.183
5732,103.16
5734,103.137
5736,103.135
5738,103.134
5740,103.132
5742,103.123
5744,103.114
5746,103.105
5748,103.114
5750,103.122
5752,103.131
5754,103.063
5756,102.996
5758,102.928
5760,102.966
5762,103.004
5764,103.042
5766,102.855
5768,102.668
5770,102.481
5772,102.594
5774,102.708
5776,102.821
5778,102.735
5780,102.648
5782,102.562
5784,102.553
5786,102.545
5788,102.536
5790,102.616
5792,102.695
5794,102.775
5796,102.685
5798,102.594
5800,102.504
5802,102.314
5804,102.125
5806,101.935
5808,102.221
5810,102.508
5812,102.794
5814,102.724
5816,102.653
5818,102.583
5820,102.485
5822,102.386
5824,102.288
5826,102.342
5828,102.396
5830,102.45
5832,102.338
5834,102.226
5836,102.114
5838,102.211
5840,102.309
5842,102.406
5844,102.332
5846,102.257
5848,102.183
5850,102.02
5852,101.857
5854,101.694
5856,101.626
5858,101.557
5860,101.489
5862,101.415
5864,101.34
5866,101.266
5868,101.393
5870,101.521
5872,101.648
5874,101.663
5876,101.677
5878,101.692
5880,101.595
5882,101.497
5884,101.4
5886,101.588
